Time (s),Venous (mmHg),FAP (mmHg),Arterial - Pigtail (mmHg),Swan (mmHg),EKG (mV)
45773.7144,19.875,31.9375,-8.224398,-1.25,0.003196585
45773.7169,19.6875,31.875,-8.318874,-1.25,0.003195027
45773.7194,19.5625,31.75,-8.445498,-1.4375,0.003207486
45773.7219,19.5,31.6875,-8.588565,-1.375,0.003218387
45773.7244,19.625,31.5,-8.725605,-1.3125,0.003190355
45773.7269,19.8125,31.5,-8.838287,-1.3125,0.003181012
45773.7294,19.6875,31.5,-8.920614,-1.75,0.003185684
45773.7319,19.4375,31.375,-8.980991,-1.6875,0.003209043
45773.7344,19.6875,31.375,-9.037558,-1.75,0.003221501
45773.7369,19.6875,31.25,-9.109506,-2.25,0.003201257
45773.7394,19.625,31.3125,-9.208484,-1.8125,0.003212158
45773.7419,19.6875,31.3125,-9.333887,-1.875,0.003260434
45773.7444,19.625,31.1875,-9.473595,-2.1875,0.003302481
45773.7469,19.5625,31.125,-9.609627,-2.3125,0.003341414
45773.7494,19.625,31.0,-9.725863,-1.875,0.003319611
45773.7519,19.625,30.9375,-9.814584,-1.9375,0.003333627
45773.7544,19.625,30.75,-9.879026,-1.875,0.003346086
45773.7569,19.8125,30.8125,-9.931548,-2.1875,0.003360101
45773.7594,19.625,30.5,-9.987748,-1.75,0.003356987
45773.7619,19.875,30.75,-10.05974,-1.5625,0.003355429
45773.7644,19.75,30.5625,-10.1511,-1.75,0.00337256
45773.7669,19.625,30.5,-10.25565,-1.875,0.00336633
45773.7694,19.6875,30.4375,-10.36056,-1.9375,0.003375674
45773.7719,19.75,30.1875,-10.45179,-2.125,0.0033492
45773.7744,19.6875,30.125,-10.51969,-2.0,0.003327398
45773.7769,19.6875,30.0,-10.56241,-2.0,0.003322726
45773.7794,19.625,29.9375,-10.5859,-1.9375,0.003260434
45773.7819,19.625,29.8125,-10.6012,-1.8125,0.003177897
45773.7844,19.75,30.0,-10.62075,-1.75,0.003103147
45773.7869,19.9375,29.875,-10.65547,-1.9375,0.003042412
45773.7894,19.9375,29.75,-10.71384,-1.875,0.003039297
45773.7919,20.0,29.75,-10.80195,-2.625,0.003096917
45773.7944,20.0,29.6875,-10.92327,-2.625,0.003138965
45773.7969,20.0,29.5625,-11.07692,-2.4375,0.003064214
45773.7994,19.8125,29.5,-11.2548,-2.8125,0.00295676
45773.8019,20.0,29.375,-11.43978,-2.4375,0.00285865
45773.8044,20.125,29.375,-11.60783,-2.6875,0.002782343
45773.8069,20.125,29.4375,-11.7348,-2.5,0.002797916
45773.8094,20.1875,29.3125,-11.80654,-2.4375,0.002843077
45773.8119,20.25,29.3125,-11.8269,-2.3125,0.002928729
45773.8144,20.125,29.125,-11.81889,-2.8125,0.003025282
45773.8169,20.0,29.0625,-11.81615,-2.625,0.003126506
45773.8194,20.25,29.125,-11.84693,-2.5,0.003177897
45773.8219,20.25,28.9375,-11.91784,-2.4375,0.003198142
45773.8244,20.3125,29.0,-12.0065,-2.75,0.003260434
45773.8269,20.3125,28.9375,-12.06852,-2.25,0.003311825
45773.8294,20.375,29.0625,-12.05814,-2.6875,0.003297809
45773.8319,20.25,28.8125,-11.95324,-2.6875,0.003285351
45773.8344,20.4375,28.6875,-11.77193,-2.4375,0.003268221
45773.8369,20.25,28.6875,-11.56999,-2.375,0.003263549
45773.8394,20.25,28.5625,-11.41727,-2.1875,0.003249533
45773.8419,20.4375,28.375,-11.36184,-2.3125,0.003227731
45773.8444,20.3125,28.625,-11.39897,-2.75,0.003188798
45773.8469,20.3125,28.5625,-11.46181,-2.9375,0.003145194
45773.8494,20.3125,28.625,-11.44187,-3.0,0.003086016
45773.8519,20.375,28.375,-11.23385,-3.125,0.003011266
45773.8544,20.4375,28.375,-10.78595,-3.375,0.002958318
45773.8569,20.5,28.4375,-10.13255,-2.8125,0.002903812
45773.8594,20.6875,28.25,-9.391919,-3.0,0.002880453
45773.8619,20.5625,28.1875,-8.726608,-3.1875,0.00288201
45773.8644,20.375,28.3125,-8.281065,-3.125,0.002822833
45773.8669,20.375,28.1875,-8.122339,-2.5,0.002762098
45773.8694,20.5,28.0625,-8.209418,-2.375,0.002730952
45773.8719,20.625,27.9375,-8.405233,-2.4375,0.002724723
45773.8744,20.75,28.0,-8.526807,-2.75,0.002730952
45773.8769,20.5625,28.0,-8.413101,-3.25,0.002701363
45773.8794,20.6875,27.6875,-7.982656,-3.25,0.002699806
45773.8819,20.75,27.75,-7.258542,-2.5,0.002718493
45773.8844,20.6875,27.6875,-6.352522,-2.5,0.002758983
45773.8869,20.75,27.75,-5.417392,-2.5625,0.002769884
45773.8894,20.6875,27.5625,-4.588416,-2.125,0.002757426
45773.8919,20.6875,27.5625,-3.937872,-2.125,0.002762098
45773.8944,20.5625,27.375,-3.458186,-1.9375,0.002782343
45773.8969,20.6875,27.4375,-3.076307,-2.25,0.002833734
45773.8994,20.75,27.5,-2.689297,-2.1875,0.002860208
45773.9019,20.625,27.25,-2.204214,-2.4375,0.00284152
45773.9044,20.6875,27.375,-1.566591,-2.4375,0.002849307
45773.9069,20.5625,27.25,-0.7699127,-2.375,0.00286488
45773.9094,20.625,27.3125,0.1534047,-1.8125,0.002877338
45773.9119,20.8125,27.1875,1.151702,-2.25,0.002891354
45773.9144,20.625,27.1875,2.174624,-2.1875,0.002866437
45773.9169,20.625,27.0625,3.187166,-1.875,0.002896026
45773.9194,20.75,27.0,4.174594,-1.9375,0.002914713
45773.9219,20.6875,26.8125,5.139697,-1.875,0.002927172
45773.9244,20.8125,26.6875,6.096064,-1.9375,0.002933401
45773.9269,20.5625,26.75,7.060748,-2.1875,0.002925614
45773.9294,20.625,26.6875,8.048272,-2.5,0.002934958
45773.9319,20.8125,26.8125,9.066401,-2.75,0.002970776
45773.9344,20.875,26.75,10.11394,-2.6875,0.002955203
45773.9369,20.875,26.6875,11.18049,-2.625,0.002930286
45773.9394,20.6875,26.4375,12.24866,-2.75,0.002938073
45773.9419,20.8125,26.5,13.2986,-2.25,0.002978563
45773.9444,20.75,26.5,14.31367,-2.625,0.003014381
45773.9469,20.875,26.5,15.28504,-2.1875,0.003009709
45773.9494,20.875,26.5,16.21326,-2.5,0.002986349
45773.9519,20.875,26.3125,17.10591,-2.9375,0.002983235
45773.9544,20.875,26.1875,17.97209,-2.625,0.003003479
45773.9569,20.875,26.25,18.81665,-2.6875,0.003034625
45773.9594,20.75,26.3125,19.63677,-2.3125,0.003028396
45773.9619,20.8125,26.125,20.42295,-2.25,0.003008151
45773.9644,20.8125,26.125,21.16387,-2.6875,0.003047084
45773.9669,21.0625,26.1875,21.8525,-2.625,0.003056428
45773.9694,20.875,26.0625,22.4902,-2.3125,0.003093803
45773.9719,20.875,26.0,23.08654,-2.75,0.003126506
45773.9744,20.9375,25.875,23.65471,-2.0625,0.003132735
45773.9769,21.0,25.75,24.20472,-2.5625,0.00315298
45773.9794,20.875,25.875,24.738,-2.4375,0.003213715
45773.9819,20.875,25.625,25.24621,-2.6875,0.003238632
45773.9844,20.9375,25.75,25.7149,-2.5,0.003243304
45773.9869,20.75,25.625,26.13023,-2.875,0.003263549
45773.9894,20.8125,25.5,26.48535,-2.8125,0.003286908
45773.9919,20.875,25.5,26.78326,-2.625,0.003316497
45773.9944,20.875,25.5,27.03473,-2.6875,0.003335184
45773.9969,20.75,25.4375,27.25242,-2.5625,0.003335184
45773.9994,20.8125,25.3125,27.44446,-2.125,0.003338299
45774.0019,20.8125,25.3125,27.61053,-1.6875,0.003342971
45774.0044,20.5625,25.375,27.74278,-1.875,0.003322726
45774.0069,20.8125,25.1875,27.83074,-2.1875,0.003328955
45774.0094,20.8125,25.3125,27.86758,-2.3125,0.003282236
45774.0119,20.75,25.125,27.8544,-2.1875,0.003249533
45774.0144,20.8125,25.0,27.8001,-2.875,0.003235517
45774.0169,20.8125,25.0625,27.71684,-2.625,0.003205928
45774.0194,20.8125,25.0,27.61364,-2.5,0.003159209
45774.0219,20.6875,24.8125,27.49219,-2.3125,0.003100032
45774.0244,20.6875,25.0,27.34731,-2.625,0.003068886
45774.0269,20.8125,24.9375,27.1732,-2.25,0.003075115
45774.0294,20.75,24.8125,26.97192,-2.4375,0.003036183
45774.0319,20.9375,24.8125,26.75998,-2.75,0.002984792
45774.0344,20.625,24.75,26.56807,-2.8125,0.002959875
45774.0369,20.6875,24.5625,26.43287,-2.75,0.002950531
45774.0394,20.6875,24.8125,26.38334,-2.6875,0.002977005
45774.0419,20.6875,24.5625,26.42782,-2.75,0.002966104
45774.0444,20.6875,24.4375,26.54871,-2.875,0.002931844
