Time (s),Venous (mmHg),FAP (mmHg),Arterial - Pigtail (mmHg),Swan (mmHg),EKG (mV)
53164.8644,11.4375,47.125,75.28428,-2.375,0.003198142
53164.8669,11.5,47.8125,74.8383,-3.0,0.003224616
53164.8694,11.4375,48.375,74.0568,-3.0625,0.003257319
53164.8719,11.4375,48.9375,72.82739,-2.8125,0.003265106
53164.8744,11.4375,49.625,71.21639,-2.5,0.003254205
53164.8769,11.375,50.1875,69.46931,-2.3125,0.003230845
53164.8794,11.4375,51.125,67.90565,-2.25,0.003232403
53164.8819,11.4375,51.875,66.75803,-2.375,0.003229288
53164.8844,11.4375,52.625,66.04147,-2.4375,0.003202814
53164.8869,11.5625,53.5,65.52943,-2.3125,0.003163881
53164.8894,11.5625,54.3125,64.85788,-2.5,0.00313585
53164.8919,11.5,55.1875,63.71104,-2.4375,0.003117162
53164.8944,11.375,56.125,61.99465,-2.375,0.003109376
53164.8969,11.5,56.9375,59.90168,-2.5,0.003101589
53164.8994,11.625,57.75,57.82834,-2.75,0.003064214
53164.9019,11.625,58.625,56.17617,-2.4375,0.00305487
53164.9044,11.4375,59.5625,55.14191,-2.6875,0.003059542
53164.9069,11.4375,60.5,54.6097,-2.9375,0.003056428
53164.9094,11.5625,61.25,54.21048,-2.8125,0.003045527
53164.9119,11.4375,62.125,53.52454,-2.9375,0.003025282
53164.9144,11.4375,62.9375,52.32178,-2.8125,0.003022167
53164.9169,11.4375,63.5625,50.70447,-2.4375,0.003036183
53164.9194,11.5,64.4375,49.0631,-2.75,0.003053313
53164.9219,11.5,65.375,47.85454,-2.9375,0.003040855
53164.9244,11.5,65.875,47.31463,-2.875,0.003011266
53164.9269,11.625,66.5625,47.26557,-2.8125,0.003012823
53164.9294,11.5625,67.125,47.13939,-2.625,0.003034625
53164.9319,11.625,67.5625,46.22818,-2.875,0.00303774
53164.9344,11.625,67.9375,44.04462,-3.0,0.003029954
53164.9369,11.5,68.3125,40.6025,-3.25,0.00302061
53164.9394,11.625,68.9375,36.45297,-3.0625,0.003025282
53164.9419,11.5625,69.1875,32.43262,-3.3125,0.003039297
53164.9444,11.625,69.4375,29.23688,-3.125,0.003039297
53164.9469,11.6875,69.625,27.03624,-3.125,0.003023724
53164.9494,11.6875,70.0,25.35081,-3.0625,0.003011266
53164.9519,11.5625,70.3125,23.27617,-3.0625,0.003022167
53164.9544,11.5,70.375,19.9693,-2.5,0.003036183
53164.9569,11.5625,70.6875,15.1565,-2.6875,0.003026839
53164.9594,11.5,71.0,9.394566,-2.3125,0.003000365
53164.9619,11.5625,71.125,3.92434,-3.0,0.003011266
53164.9644,11.6875,71.1875,0.1599032,-2.8125,0.003028396
53164.9669,11.8125,71.125,-0.9546568,-2.9375,0.003031511
53164.9694,11.6875,71.0625,0.5905772,-2.8125,0.003028396
