Time (s),Venous (mmHg),FAP (mmHg),Arterial - Pigtail (mmHg),Swan (mmHg),EKG (mV)
53242.3644,11.75,50.6875,-2.020446,-2.3125,0.002972333
53242.3669,11.6875,50.4375,-2.678535,-2.5625,0.002953646
53242.3694,11.625,50.25,-2.55737,-2.0,0.002955203
53242.3719,11.875,50.0,-1.622081,-1.75,0.002977005
53242.3744,11.8125,49.9375,-0.2638659,-2.0625,0.002975448
53242.3769,11.8125,49.625,0.8879089,-1.8125,0.002952089
53242.3794,11.75,49.5,1.263523,-2.0625,0.002905369
53242.3819,11.6875,49.0625,0.6095791,-2.125,0.002857093
53242.3844,11.75,48.875,-0.9162977,-1.9375,0.002886682
53242.3869,11.8125,48.6875,-2.839625,-2.0625,0.002981677
53242.3894,11.6875,48.5,-4.58832,-2.0625,0.003131178
53242.3919,11.6875,48.1875,-5.722584,-2.0625,0.003380346
53242.3944,11.75,48.0625,-6.075468,-2.125,0.003576566
53242.3969,11.5,47.875,-5.765663,-2.25,0.003520503
53242.3994,11.75,47.6875,-5.10838,-2.0625,0.003174782
53242.4019,11.8125,47.5,-4.483202,-1.625,0.002782343
53242.4044,11.75,47.375,-4.214203,-1.9375,0.002765212
53242.4069,11.8125,47.125,-4.485913,-2.0625,0.00280103
53242.4094,11.6875,46.875,-5.295164,-1.5625,0.002819718
53242.4119,11.8125,46.75,-6.436672,-1.875,0.002863322
53242.4144,11.8125,46.5625,-7.530158,-2.1875,0.002914713
53242.4169,11.875,46.4375,-8.107822,-2.25,0.002961432
53242.4194,12.0,46.0625,-7.765717,-2.3125,0.002987906
53242.4219,11.9375,45.875,-6.344195,-2.5,0.003009709
53242.4244,11.875,45.875,-4.06073,-1.9375,0.002998808
53242.4269,11.9375,45.6875,-1.508183,-1.75,0.00298012
53242.4294,11.8125,45.625,0.5263891,-1.625,0.002989464
53242.4319,11.6875,45.3125,1.382956,-1.0625,0.003000365
53242.4344,11.8125,45.1875,0.8639325,-1.75,0.00299725
53242.4369,11.875,45.0625,-0.5784019,-2.3125,0.002981677
53242.4394,12.125,45.0625,-1.920138,-2.125,0.002975448
53242.4419,12.0,44.8125,-1.911943,-2.3125,0.002981677
53242.4444,12.0,44.625,0.4380092,-2.375,0.003011266
53242.4469,12.25,44.375,5.454067,-1.75,0.003005037
53242.4494,12.0625,44.25,12.64993,-1.875,0.002991021
53242.4519,12.0,44.125,20.92623,-2.4375,0.002989464
53242.4544,11.9375,44.0625,29.02601,-2.6875,0.002986349
53242.4569,12.0,43.875,36.04011,-2.375,0.003005037
53242.4594,12.125,43.6875,41.73131,-1.9375,0.002998808
53242.4619,12.25,43.625,46.53629,-1.6875,0.002986349
53242.4644,12.125,43.375,51.25947,-1.8125,0.002991021
53242.4669,12.25,43.0625,56.61766,-1.25,0.003003479
53242.4694,12.125,43.0,62.85666,-1.25,0.003009709
53242.4719,12.0625,42.625,69.61121,-1.0,0.002998808
53242.4744,12.0,42.5625,76.05354,-0.8125,0.002981677
53242.4769,12.125,42.4375,81.23722,-0.9375,0.002983235
53242.4794,12.0625,42.25,84.46388,-1.1875,0.003001922
53242.4819,12.0,42.1875,85.51106,-1.25,0.003009709
53242.4844,12.0625,42.0625,84.6479,-0.625,0.003006594
53242.4869,12.1875,41.8125,82.47368,-1.0,0.002992578
53242.4894,12.25,41.8125,79.6864,-1.0,0.002994136
53242.4919,12.1875,41.6875,76.89304,-1.4375,0.003006594
53242.4944,12.1875,41.625,74.52251,-2.25,0.003009709
53242.4969,12.0,41.375,72.83283,-2.25,0.003003479
53242.4994,11.9375,41.3125,71.95455,-2.125,0.002986349
53242.5019,11.9375,41.0625,71.91641,-1.625,0.002986349
53242.5044,12.0625,40.875,72.63453,-1.25,0.003012823
53242.5069,12.0,40.875,73.88983,-1.5625,0.00302061
53242.5094,11.9375,40.8125,75.34212,-1.8125,0.002987906
53242.5119,12.1875,40.625,76.60787,-2.4375,0.002981677
53242.5144,12.125,40.625,77.3832,-1.9375,0.003006594
53242.5169,12.1875,40.5,77.55901,-1.1875,0.003026839
53242.5194,12.25,40.375,77.26629,-0.75,0.003006594
53242.5219,12.1875,40.3125,76.81881,-1.125,0.002998808
53242.5244,12.1875,40.125,76.57301,-1.25,0.002991021
53242.5269,12.1875,40.0625,76.7698,-0.875,0.003011266
53242.5294,12.0,39.8125,77.43353,-1.0625,0.003029954
53242.5319,11.9375,39.625,78.37292,-0.75,0.003023724
53242.5344,11.8125,39.5625,79.27748,-0.5625,0.003012823
53242.5369,12.0,39.4375,79.85851,-0.4375,0.003005037
53242.5394,12.0,39.1875,79.96603,-0.75,0.003017495
53242.5419,11.875,39.1875,79.63242,-1.1875,0.003036183
53242.5444,11.875,39.1875,79.03452,-2.0,0.003029954
53242.5469,11.8125,39.25,78.40452,-1.375,0.003015938
53242.5494,12.0,39.375,77.93864,-0.9375,0.003022167
53242.5519,11.9375,39.375,77.74252,-1.4375,0.003042412
53242.5544,12.0,39.6875,77.82559,-1.75,0.003047084
53242.5569,11.9375,40.25,78.12946,-1.8125,0.003036183
53242.5594,12.0,41.125,78.56337,-2.125,0.003025282
53242.5619,11.875,42.3125,79.02682,-1.875,0.003029954
53242.5644,11.9375,43.4375,79.41685,-2.25,0.003057985
53242.5669,11.875,44.1875,79.63279,-2.4375,0.003072001
53242.5694,11.75,44.9375,79.59174,-2.0625,0.003062657
53242.5719,11.8125,45.5625,79.25629,-2.4375,0.003072001
53242.5744,11.8125,46.25,78.66083,-2.5,0.003098475
53242.5769,11.625,46.8125,77.91561,-2.0625,0.003124949
