Time (s),Venous (mmHg),FAP (mmHg),Arterial - Pigtail (mmHg),Swan (mmHg),EKG (mV)
45497.4644,13.5625,44.125,42.85633,-2.0,0.003001922
45497.4669,12.9375,43.9375,43.94957,-2.1875,0.002987906
45497.4694,12.8125,43.875,45.12982,-2.0625,0.003019052
45497.4719,13.5,43.5625,46.31214,-2.1875,0.003050198
45497.4744,14.125,43.1875,47.36456,-1.625,0.003072001
45497.4769,14.125,43.375,48.15722,-1.9375,0.003053313
45497.4794,13.3125,43.3125,48.61703,-2.125,0.003008151
45497.4819,13.0,43.0625,48.76453,-1.375,0.003034625
45497.4844,13.3125,42.875,48.71672,-1.8125,0.003065771
45497.4869,13.75,42.5,48.65347,-2.1875,0.003067329
45497.4894,13.625,42.25,48.76034,-2.125,0.003093803
45497.4919,13.4375,42.0,49.17065,-2.3125,0.003081344
45497.4944,13.375,42.125,49.92899,-2.5625,0.00313585
45497.4969,13.6875,41.875,50.98805,-2.875,0.003123392
45497.4994,13.1875,41.375,52.23642,-2.875,0.003124949
45497.5019,12.9375,41.375,53.54242,-2.5625,0.00311872
45497.5044,13.25,41.25,54.79517,-2.875,0.003104704
45497.5069,14.1875,41.375,55.92766,-2.875,0.003110933
45497.5094,14.5625,41.5625,56.91764,-2.9375,0.003115605
45497.5119,13.9375,41.0,57.77225,-2.8125,0.00313585
45497.5144,13.0,40.5,58.50888,-2.9375,0.003154538
45497.5169,12.4375,40.375,59.14268,-2.4375,0.003166996
45497.5194,12.9375,40.5,59.68511,-2.375,0.003198142
45497.5219,13.4375,40.4375,60.15082,-2.5,0.003213715
45497.5244,13.9375,40.25,60.56507,-2.75,0.003230845
45497.5269,14.5,40.25,60.96466,-3.0,0.00325109
45497.5294,14.5625,40.3125,61.39044,-3.375,0.003258877
45497.5319,13.6875,40.0,61.87419,-3.125,0.003330513
45497.5344,12.9375,39.5,62.42689,-2.9375,0.003330513
45497.5369,12.6875,39.8125,63.03451,-3.4375,0.003319611
45497.5394,13.5625,39.625,63.66335,-3.4375,0.003352315
45497.5419,13.9375,39.5,64.27248,-3.125,0.003413049
45497.5444,14.0625,39.5625,64.8268,-3.3125,0.003481571
45497.5469,13.5,39.0625,65.30489,-3.25,0.003475341
45497.5494,12.5,38.875,65.69917,-3.25,0.003465998
45497.5519,12.6875,38.9375,66.00991,-3.1875,0.003481571
45497.5544,14.0,39.0625,66.23798,-2.9375,0.003518946
45497.5569,14.6875,39.0625,66.38084,-2.6875,0.003539191
45497.5594,13.8125,38.625,66.43415,-2.625,0.003501816
45497.5619,13.0,38.1875,66.39747,-2.5,0.003475341
45497.5644,13.0,38.625,66.28001,-2.375,0.00347067
45497.5669,13.5,38.6875,66.10262,-2.5,0.003450425
45497.5694,14.5,38.875,65.89402,-2.875,0.003434852
45497.5719,14.9375,38.375,65.68304,-2.25,0.003394362
45497.5744,13.8125,38.875,65.49023,-2.3125,0.00336633
45497.5769,12.25,39.25,65.32296,-2.3125,0.003305596
45497.5794,12.3125,39.9375,65.17573,-2.75,0.003255762
45497.5819,15.25,39.3125,65.03486,-2.8125,0.003207486
45497.5844,17.9375,39.375,64.88476,-2.875,0.003179454
45497.5869,14.5,40.8125,64.71285,-3.1875,0.003163881
45497.5894,8.6875,41.5,64.5117,-3.1875,0.003138965
45497.5919,9.1875,42.875,64.27956,-2.8125,0.003124949
45497.5944,15.9375,42.5,64.02068,-3.0,0.003076673
45497.5969,18.9375,42.5,63.74674,-2.875,0.0030611
45497.5994,15.375,43.5,63.47749,-2.5,0.003065771
45497.6019,11.5,44.3125,63.23686,-2.375,0.003040855
45497.6044,12.0625,45.5,63.04167,-2.25,0.003050198
45497.6069,14.0,46.25,62.8826,-2.125,0.003059542
45497.6094,14.0625,45.875,62.70338,-2.25,0.003022167
45497.6119,13.5,46.25,62.38874,-2.3125,0.003062657
45497.6144,14.1875,47.75,61.77164,-2.625,0.003039297
45497.6169,14.6875,48.3125,60.66581,-2.5625,0.003042412
45497.6194,14.0625,48.875,58.91763,-2.375,0.003014381
45497.6219,12.625,49.125,56.46161,-2.625,0.003011266
45497.6244,12.5,49.6875,53.35643,-2.6875,0.003036183
45497.6269,13.5625,50.6875,49.78295,-3.3125,0.003045527
45497.6294,14.6875,51.625,45.99886,-2.875,0.003048641
45497.6319,14.625,52.25,42.26331,-2.875,0.003015938
45497.6344,13.75,52.5625,38.75988,-2.75,0.003026839
45497.6369,12.9375,52.9375,35.54994,-3.1875,0.003026839
45497.6394,12.9375,53.625,32.5778,-3.0,0.00303774
45497.6419,13.6875,54.5625,29.72647,-3.1875,0.003053313
45497.6444,14.0,55.1875,26.8995,-3.125,0.003014381
45497.6469,14.1875,55.8125,24.09059,-3.125,0.002994136
45497.6494,14.0,56.1875,21.40601,-3.1875,0.003017495
45497.6519,13.6875,57.0625,19.02634,-2.875,0.003022167
45497.6544,13.4375,57.4375,17.12168,-2.5,0.003022167
45497.6569,13.3125,58.1875,15.75921,-2.1875,0.002987906
45497.6594,13.6875,58.8125,14.84689,-2.3125,0.002991021
45497.6619,14.0625,59.125,14.14246,-2.5,0.003026839
45497.6644,13.875,59.8125,13.32784,-2.5625,0.00303774
45497.6669,13.25,60.125,12.11846,-2.6875,0.00302061
45497.6694,13.25,60.6875,10.36129,-2.9375,0.003015938
45497.6719,13.5625,61.4375,8.080962,-2.875,0.003034625
45497.6744,14.0625,61.9375,5.457387,-2.875,0.003019052
45497.6769,13.75,61.9375,2.749802,-2.75,0.003011266
45497.6794,13.125,62.125,0.2042485,-2.5625,0.002991021
45497.6819,13.0625,62.625,-2.014877,-2.6875,0.003005037
45497.6844,13.5625,63.125,-3.844841,-3.125,0.003042412
45497.6869,13.8125,63.25,-5.298376,-3.0,0.003031511
45497.6894,13.75,63.5,-6.415466,-3.25,0.003014381
45497.6919,13.625,63.5625,-7.224752,-3.5625,0.003011266
45497.6944,13.4375,63.5,-7.735096,-3.75,0.003006594
45497.6969,13.4375,63.5625,-7.957086,-3.25,0.003033068
45497.6994,13.6875,63.625,-7.934883,-3.0625,0.003014381
45497.7019,13.5,63.5,-7.762924,-3.0,0.002998808
45497.7044,13.375,63.25,-7.57145,-2.75,0.003001922
45497.7069,13.0,63.0,-7.484379,-2.6875,0.003019052
45497.7094,13.125,62.9375,-7.570947,-2.875,0.003033068
45497.7119,13.25,62.5,-7.81804,-2.75,0.002998808
45497.7144,13.4375,62.25,-8.139867,-3.4375,0.002998808
45497.7169,13.6875,61.875,-8.421923,-2.9375,0.002998808
45497.7194,13.5625,61.3125,-8.577172,-2.6875,0.003006594
45497.7219,13.625,60.8125,-8.585747,-2.375,0.003039297
45497.7244,13.5,60.1875,-8.498016,-2.9375,0.003026839
45497.7269,13.5,59.875,-8.400736,-2.625,0.002998808
45497.7294,13.3125,59.3125,-8.365705,-2.5625,0.002972333
45497.7319,13.3125,58.6875,-8.409332,-2.5625,0.002998808
45497.7344,13.4375,58.1875,-8.48488,-2.625,0.003019052
45497.7369,13.625,57.625,-8.511149,-2.125,0.002995693
45497.7394,13.6875,57.375,-8.421227,-2.5,0.002998808
45497.7419,13.4375,57.125,-8.204483,-2.3125,0.002986349
45497.7444,13.4375,56.875,-7.918681,-2.1875,0.003008151
45497.7469,13.625,56.625,-7.665194,-2.25,0.002991021
45497.7494,13.9375,56.3125,-7.539942,-2.6875,0.002989464
45497.7519,13.875,56.125,-7.585235,-2.0,0.002995693
45497.7544,13.5,55.5625,-7.766974,-2.0,0.002987906
45497.7569,13.4375,55.0,-7.98845,-2.3125,0.003017495
45497.7594,13.6875,54.75,-8.133639,-2.5625,0.002991021
