Time (s),Venous (mmHg),FAP (mmHg),Arterial - Pigtail (mmHg),Swan (mmHg),EKG (mV)
44935.3644,10.1875,50.1875,0.9975672,-3.125,0.002981677
44935.3669,10.25,50.0,0.9724976,-3.1875,0.002950531
44935.3694,10.125,49.6875,1.476949,-3.6875,0.002945859
44935.3719,10.0625,49.625,2.427959,-3.4375,0.002973891
44935.3744,10.1875,49.125,3.625497,-3.3125,0.002989464
44935.3769,10.25,48.875,4.783078,-3.4375,0.002978563
44935.3794,10.1875,48.8125,5.59871,-3.375,0.002961432
44935.3819,10.1875,48.6875,5.850163,-3.125,0.002967662
44935.3844,10.0625,48.3125,5.479984,-3.375,0.002938073
44935.3869,10.0,48.25,4.631457,-3.4375,0.002955203
44935.3894,10.1875,48.0,3.611671,-3.0625,0.002945859
44935.3919,10.3125,47.8125,2.788458,-3.125,0.002908484
44935.3944,10.3125,47.625,2.458579,-3.1875,0.002846192
44935.3969,10.25,47.4375,2.740568,-3.375,0.002819718
44935.3994,10.1875,47.3125,3.537577,-3.125,0.002941187
44935.4019,10.0625,46.875,4.586051,-3.5,0.00313585
44935.4044,9.8125,46.5625,5.567925,-3.375,0.003439524
44935.4069,9.75,46.5,6.23704,-3.6875,0.003729181
44935.4094,10.0,46.75,6.505503,-3.5625,0.003740083
44935.4119,10.25,46.625,6.456995,-3.4375,0.003363216
44935.4144,9.9375,46.1875,6.288949,-3.375,0.002850864
44935.4169,9.75,46.0,6.217985,-3.5,0.002772999
44935.4194,10.0,45.8125,6.395822,-2.875,0.002799473
44935.4219,10.25,45.6875,6.872175,-3.75,0.002830619
44935.4244,10.0,45.5,7.613087,-3.875,0.002855536
44935.4269,9.875,45.3125,8.553528,-3.125,0.002857093
44935.4294,10.0,45.25,9.647513,-2.1875,0.002906927
44935.4319,9.8125,45.0,10.88604,-2.875,0.00296299
44935.4344,10.0,44.6875,12.27554,-3.125,0.003000365
44935.4369,9.6875,44.6875,13.79601,-3.1875,0.003006594
44935.4394,9.875,44.625,15.37175,-3.6875,0.002955203
44935.4419,9.9375,44.375,16.8811,-3.75,0.002942745
44935.4444,9.75,44.125,18.2087,-3.625,0.002959875
44935.4469,9.8125,44.125,19.31703,-3.625,0.002967662
44935.4494,9.8125,43.875,20.29898,-3.5,0.002973891
44935.4519,10.0625,43.625,21.37855,-3.875,0.00296299
44935.4544,10.125,43.5,22.85079,-3.4375,0.002953646
44935.4569,9.875,43.3125,24.98113,-3.6875,0.002955203
44935.4594,9.8125,43.5,27.906,-4.1875,0.002947417
44935.4619,9.9375,43.25,31.57635,-3.875,0.002952089
44935.4644,10.0625,42.9375,35.76707,-3.5625,0.00293963
