Time (s),Venous (mmHg),FAP (mmHg),Arterial - Pigtail (mmHg),Swan (mmHg),EKG (mV)
45011.6144,16.25,41.625,-14.83245,-2.625,0.002897583
45011.6169,16.25,41.5625,-14.85365,-2.0625,0.002936516
45011.6194,16.3125,41.5,-14.91772,-2.0625,0.00295676
45011.6219,16.5,41.25,-15.01331,-2.3125,0.002936516
45011.6244,16.5,41.125,-15.11675,-2.125,0.002913156
45011.6269,16.5,40.875,-15.20128,-2.25,0.002927172
45011.6294,16.5,40.75,-15.24904,-2.25,0.002950531
45011.6319,16.6875,40.75,-15.25938,-2.25,0.002961432
45011.6344,16.8125,40.5,-15.24927,-2.125,0.002958318
45011.6369,17.0625,40.375,-15.2446,-2.25,0.002934958
45011.6394,17.25,40.1875,-15.2665,-1.875,0.002947417
45011.6419,17.1875,40.0,-15.31957,-2.3125,0.002972333
45011.6444,17.3125,39.875,-15.38853,-1.875,0.002995693
45011.6469,17.25,39.75,-15.44588,-1.8125,0.002952089
45011.6494,17.1875,39.8125,-15.46691,-2.0,0.00288201
45011.6519,17.1875,39.75,-15.44433,-2.3125,0.002878895
45011.6544,16.8125,39.375,-15.39413,-1.6875,0.002983235
45011.6569,16.875,39.3125,-15.34846,-1.9375,0.003187241
45011.6594,16.875,39.125,-15.33883,-2.0,0.00346444
45011.6619,16.8125,39.0,-15.37838,-2.0625,0.003671561
45011.6644,16.6875,38.6875,-15.45347,-2.0625,0.003651316
45011.6669,16.5,38.75,-15.52982,-1.5,0.003263549
45011.6694,16.4375,38.5625,-15.57072,-2.0625,0.002850864
45011.6719,16.75,38.5,-15.55657,-2.375,0.00282439
45011.6744,16.6875,38.3125,-15.4936,-1.875,0.002830619
45011.6769,16.4375,38.25,-15.40485,-2.125,0.002867994
45011.6794,16.5,38.1875,-15.30656,-2.1875,0.002906927
45011.6819,16.5,37.875,-15.18264,-2.1875,0.002955203
45011.6844,16.5625,37.6875,-14.97323,-2.375,0.002998808
45011.6869,16.5625,38.0,-14.58714,-2.3125,0.003051756
45011.6894,16.4375,38.0,-13.9355,-2.125,0.003062657
45011.6919,16.3125,37.8125,-12.97142,-1.625,0.00302061
45011.6944,16.625,37.5625,-11.71468,-1.8125,0.003000365
45011.6969,16.75,37.3125,-10.24714,-2.125,0.003009709
45011.6994,16.6875,37.25,-8.678582,-1.75,0.003014381
45011.7019,16.5625,37.0,-7.099009,-1.8125,0.003028396
45011.7044,16.5,36.875,-5.541331,-2.125,0.003008151
45011.7069,16.6875,36.8125,-3.974815,-2.0,0.003011266
45011.7094,16.6875,36.5625,-2.334131,-2.0,0.003017495
45011.7119,16.75,36.625,-0.5694996,-2.0625,0.003012823
45011.7144,16.6875,36.5,1.309446,-2.4375,0.00302061
45011.7169,16.625,36.5625,3.222441,-2.0625,0.003008151
45011.7194,16.5625,36.3125,5.050712,-1.875,0.003009709
45011.7219,16.625,36.125,6.700876,-2.0,0.003022167
45011.7244,16.75,36.0,8.17057,-2.1875,0.003042412
45011.7269,16.875,36.0625,9.581779,-2.1875,0.003009709
45011.7294,16.8125,35.9375,11.16046,-2.1875,0.003001922
45011.7319,16.8125,35.875,13.16503,-2.5625,0.003028396
45011.7344,16.75,35.6875,15.79016,-2.3125,0.003028396
45011.7369,16.875,35.625,19.08476,-2.875,0.003015938
45011.7394,16.9375,35.375,22.91857,-2.875,0.003003479
45011.7419,16.8125,35.3125,27.01217,-2.1875,0.002995693
45011.7444,16.8125,35.0625,31.0192,-2.625,0.003017495
45011.7469,16.8125,35.125,34.62957,-2.375,0.003017495
45011.7494,16.6875,35.0,37.65517,-2.5625,0.003017495
45011.7519,16.8125,34.8125,40.06871,-2.6875,0.002998808
45011.7544,16.6875,34.6875,41.98567,-2.875,0.003000365
45011.7569,17.0,34.625,43.60075,-3.0,0.003033068
45011.7594,16.75,34.5,45.10524,-2.625,0.003033068
45011.7619,16.6875,34.3125,46.61658,-2.6875,0.00302061
45011.7644,16.5,34.375,48.14398,-2.5625,0.002991021
45011.7669,16.75,34.375,49.59749,-2.3125,0.00298012
45011.7694,16.75,34.125,50.83391,-1.9375,0.002989464
45011.7719,16.75,34.1875,51.72039,-1.8125,0.003019052
45011.7744,16.625,34.0,52.19248,-1.3125,0.003022167
45011.7769,16.625,34.0,52.28669,-1.4375,0.003009709
45011.7794,16.75,33.625,52.13749,-1.4375,0.003005037
45011.7819,16.75,33.5,51.93962,-1.625,0.003017495
45011.7844,16.8125,33.1875,51.88943,-1.375,0.003023724
45011.7869,16.5625,33.125,52.12542,-1.8125,0.003025282
45011.7894,16.625,33.3125,52.68907,-1.75,0.002998808
45011.7919,16.6875,33.125,53.51925,-1.5,0.003017495
45011.7944,16.75,33.0625,54.48219,-1.875,0.003023724
