Time (s),Venous (mmHg),FAP (mmHg),Arterial - Pigtail (mmHg),Swan (mmHg),EKG (mV)
60580.1144,11.75,44.9375,10.13258,-1.8125,0.00295676
60580.1169,11.8125,45.0625,9.776866,-1.625,0.003028396
60580.1194,11.8125,44.9375,9.164005,-1.5625,0.003089131
60580.1219,11.8125,44.9375,8.269105,-1.875,0.003109376
60580.1244,11.75,45.0,7.194831,-1.9375,0.003123392
60580.1269,11.875,44.75,6.113873,-2.3125,0.003121834
60580.1294,11.5625,44.6875,5.189325,-2.125,0.003134293
60580.1319,11.875,44.6875,4.518146,-1.6875,0.003137407
60580.1344,11.75,44.5625,4.123962,-1.6875,0.003129621
60580.1369,11.8125,44.5,3.993864,-1.8125,0.003151423
60580.1394,11.75,44.5,4.129711,-1.9375,0.003156095
60580.1419,11.75,44.25,4.580175,-1.75,0.003148308
60580.1444,11.6875,44.1875,5.435861,-2.375,0.003132735
60580.1469,11.75,44.1875,6.794897,-2.5625,0.003124949
60580.1494,11.875,44.0,8.723371,-1.9375,0.003123392
60580.1519,11.9375,43.9375,11.23463,-2.3125,0.003128063
60580.1544,11.875,43.75,14.29721,-2.0625,0.003142079
60580.1569,11.6875,43.6875,17.86081,-1.875,0.003109376
60580.1594,11.875,43.625,21.87877,-1.5,0.003081344
60580.1619,11.875,43.625,26.31095,-1.5625,0.003087574
60580.1644,11.875,43.4375,31.10641,-1.75,0.003098475
60580.1669,11.9375,43.375,36.18149,-1.5625,0.003110933
60580.1694,11.875,43.3125,41.41301,-1.375,0.003086016
60580.1719,11.8125,43.1875,46.65714,-2.0625,0.00305487
60580.1744,11.9375,43.125,51.78288,-1.875,0.00303774
60580.1769,12.0625,43.1875,56.69813,-1.6875,0.003056428
60580.1794,11.9375,43.0,61.34882,-2.125,0.003064214
60580.1819,11.9375,43.0,65.68684,-2.375,0.003028396
60580.1844,11.8125,42.875,69.62717,-1.625,0.002998808
60580.1869,11.9375,42.75,73.02438,-1.625,0.002995693
60580.1894,11.875,42.75,75.69437,-2.5,0.003039297
60580.1919,11.8125,42.6875,77.48072,-1.9375,0.003042412
60580.1944,11.9375,42.625,78.34144,-1.125,0.002995693
60580.1969,11.8125,42.625,78.40952,-2.8125,0.002983235
60580.1994,11.9375,42.5625,77.99021,-2.9375,0.002984792
60580.2019,11.8125,42.625,77.48457,-2.25,0.002998808
60580.2044,11.9375,42.5625,77.26226,-2.875,0.003001922
60580.2069,11.8125,42.375,77.54014,-0.4375,0.002972333
60580.2094,11.9375,42.3125,78.31961,-1.3125,0.002991021
60580.2119,11.75,42.125,79.40974,-1.3125,0.002970776
60580.2144,11.8125,42.1875,80.52335,-4.5625,0.002970776
60580.2169,11.6875,42.0625,81.40121,-3.5625,0.002953646
60580.2194,12.0,42.0,81.90807,-3.4375,0.002930286
60580.2219,11.8125,41.8125,82.05986,-1.625,0.002942745
60580.2244,11.75,41.6875,81.9797,-1.25,0.00293963
60580.2269,11.8125,41.75,81.8124,-2.3125,0.002936516
60580.2294,11.75,41.8125,81.64558,-1.4375,0.002925614
60580.2319,11.8125,41.6875,81.4762,-1.625,0.002931844
60580.2344,11.9375,41.8125,81.23441,-1.4375,0.002938073
60580.2369,11.875,42.0,80.84331,-2.0625,0.002934958
60580.2394,12.0,42.0,80.27773,-2.3125,0.002941187
60580.2419,12.0625,42.375,79.58808,-2.6875,0.002908484
60580.2444,11.9375,43.0625,78.87728,-2.25,0.0029225
60580.2469,11.9375,44.4375,78.24698,-2.0625,0.002927172
60580.2494,12.1875,46.5,77.74556,-1.5,0.002924057
60580.2519,12.3125,48.75,77.34653,-1.375,0.002942745
60580.2544,12.3125,51.0625,76.96835,-0.8125,0.002917828
60580.2569,12.375,53.0625,76.52381,-0.9375,0.002897583
60580.2594,12.1875,54.625,75.96802,-0.9375,0.0029225
60580.2619,12.1875,55.8125,75.31975,-1.5,0.002938073
60580.2644,12.375,56.875,74.64405,-2.0,0.002928729
60580.2669,12.1875,57.6875,74.0074,-2.6875,0.002891354
60580.2694,12.5,58.5,73.43417,-2.25,0.002924057
60580.2719,12.375,59.375,72.89137,-1.9375,0.002955203
60580.2744,12.3125,60.375,72.31271,-1.0625,0.00296299
60580.2769,12.4375,61.3125,71.64922,-1.0625,0.002998808
60580.2794,12.3125,62.1875,70.91554,-1.5625,0.00298012
60580.2819,12.4375,63.0625,70.20068,-2.0,0.002998808
60580.2844,12.5,64.1875,69.63202,-2.5625,0.003053313
60580.2869,12.5,65.125,69.30835,-2.5625,0.003110933
60580.2894,12.4375,66.4375,69.23698,-2.625,0.003173225
60580.2919,12.4375,67.6875,69.31251,-2.875,0.003187241
60580.2944,12.625,68.9375,69.35249,-2.625,0.003246418
60580.2969,12.5,69.875,69.17751,-2.1875,0.003299367
60580.2994,12.375,70.875,68.69559,-2.4375,0.003310268
60580.3019,12.6875,71.875,67.94582,-2.75,0.003335184
60580.3044,12.6875,73.0,67.07561,-2.375,0.003338299
60580.3069,12.5,73.8125,66.26087,-2.5,0.003371002
60580.3094,12.5625,74.75,65.60935,-2.4375,0.0033492
60580.3119,12.5625,75.3125,65.09901,-2.0625,0.003305596
60580.3144,12.8125,76.3125,64.58688,-1.625,0.00327445
60580.3169,12.6875,77.0625,63.88487,-1.8125,0.00327445
60580.3194,12.625,77.4375,62.86189,-1.75,0.003279122
60580.3219,12.6875,78.3125,61.51762,-1.9375,0.003241746
60580.3244,12.5,78.875,59.98161,-1.6875,0.003218387
60580.3269,12.5,79.375,58.43784,-1.9375,0.003184126
60580.3294,12.625,79.8125,57.01456,-2.0625,0.003191913
60580.3319,12.875,80.375,55.70155,-2.3125,0.003218387
60580.3344,12.8125,80.5625,54.34619,-2.25,0.003190355
60580.3369,12.75,80.8125,52.73571,-2.3125,0.003165439
60580.3394,12.6875,81.0625,50.72412,-2.375,0.003145194
60580.3419,12.75,81.625,48.33327,-2.4375,0.003162324
60580.3444,12.75,81.75,45.76694,-2.5625,0.003201257
60580.3469,12.6875,81.8125,43.32086,-2.625,0.003187241
60580.3494,12.8125,82.3125,41.23327,-2.625,0.003171668
60580.3519,12.8125,82.375,39.55392,-2.375,0.003146751
60580.3544,12.875,82.4375,38.10762,-2.1875,0.003165439
60580.3569,12.625,82.4375,36.58145,-1.8125,0.003202814
60580.3594,12.75,82.375,34.69738,-1.75,0.003188798
60580.3619,12.75,82.5625,32.38237,-1.625,0.003188798
60580.3644,12.8125,82.5,29.84269,-1.5625,0.003185684
60580.3669,12.8125,82.4375,27.49558,-1.8125,0.003188798
60580.3694,12.8125,82.375,25.78455,-1.6875,0.003190355
60580.3719,12.75,82.3125,24.96838,-2.0625,0.003218387
60580.3744,12.75,82.25,24.99129,-2.125,0.003205928
60580.3769,12.6875,82.25,25.50397,-1.625,0.003212158
60580.3794,12.8125,81.875,26.02675,-1.75,0.003205928
60580.3819,12.875,81.5,26.17048,-2.3125,0.003195027
60580.3844,12.6875,81.375,25.80495,-2.375,0.003199699
60580.3869,12.625,81.1875,25.08919,-1.875,0.0032106
60580.3894,12.6875,80.8125,24.35084,-1.9375,0.003198142
60580.3919,12.75,80.5,23.88325,-1.9375,0.003224616
60580.3944,12.875,80.1875,23.77199,-1.9375,0.003240189
60580.3969,12.75,79.6875,23.84686,-2.125,0.003226173
60580.3994,12.625,79.5,23.78531,-2.3125,0.003212158
60580.4019,12.75,79.1875,23.3094,-1.5625,0.003195027
60580.4044,12.75,78.625,22.36393,-1.6875,0.003240189
60580.4069,12.8125,78.125,21.17188,-2.0,0.003232403
60580.4094,12.6875,77.375,20.1299,-2.1875,0.003199699
60580.4119,12.75,76.75,19.59554,-2.1875,0.003184126
60580.4144,12.8125,76.3125,19.68261,-2.4375,0.003213715
60580.4169,12.625,75.625,20.18169,-2.125,0.003238632
60580.4194,12.6875,75.0,20.65918,-2.1875,0.003227731
60580.4219,12.6875,74.3125,20.69052,-2.3125,0.003209043
60580.4244,12.6875,73.5,20.10471,-1.9375,0.003188798
60580.4269,12.625,72.9375,19.10312,-2.0625,0.003215272
60580.4294,12.5625,72.0625,18.17542,-1.875,0.003238632
60580.4319,12.75,71.5625,17.84208,-2.1875,0.003209043
60580.4344,12.5625,70.75,18.351,-2.1875,0.003179454
60580.4369,12.5625,70.0625,19.49149,-2.125,0.003181012
60580.4394,12.75,69.3125,20.63809,-2.3125,0.003223059
60580.4419,12.75,68.8125,21.02365,-2.0,0.003249533
60580.4444,12.4375,68.0,20.12016,-2.5,0.003207486
60580.4469,12.75,67.5625,17.9395,-2.625,0.003187241
60580.4494,12.875,67.1875,15.0949,-2.875,0.003191913
60580.4519,12.5625,66.5,12.57408,-3.0625,0.003209043
60580.4544,12.625,66.25,11.31686,-3.125,0.003227731
60580.4569,12.8125,65.6875,11.79177,-3.25,0.003219944
60580.4594,12.6875,65.5625,13.77346,-2.6875,0.00321683
60580.4619,12.5,64.9375,16.43173,-2.5,0.003219944
