Time (s),Venous (mmHg),FAP (mmHg),Arterial - Pigtail (mmHg),Swan (mmHg),EKG (mV)
45644.9144,10.1875,50.5625,68.49787,-1.1875,0.003117162
45644.9169,10.125,51.3125,68.38992,-1.5625,0.003107819
45644.9194,10.3125,52.25,68.29995,-1.75,0.003089131
45644.9219,10.25,53.3125,68.20412,-2.0,0.003093803
45644.9244,10.3125,54.125,68.08208,-1.75,0.003053313
45644.9269,10.125,55.0625,67.92529,-2.0625,0.003023724
45644.9294,10.125,56.1875,67.73985,-1.875,0.003028396
45644.9319,10.0625,57.125,67.54198,-1.75,0.003033068
45644.9344,10.125,58.375,67.34783,-2.0625,0.003031511
45644.9369,10.1875,59.375,67.16318,-1.875,0.002998808
45644.9394,10.25,60.5,66.97867,-1.5,0.002991021
45644.9419,10.125,61.875,66.77403,-1.3125,0.002998808
45644.9444,10.4375,63.0,66.52998,-2.0625,0.003031511
45644.9469,10.3125,64.25,66.24155,-1.9375,0.003025282
45644.9494,10.375,65.375,65.92592,-2.125,0.002977005
45644.9519,10.4375,66.6875,65.61869,-1.625,0.002995693
45644.9544,10.25,68.0625,65.35844,-1.875,0.002994136
45644.9569,10.3125,69.0625,65.16415,-1.6875,0.003023724
45644.9594,10.1875,70.125,65.01454,-1.75,0.003036183
45644.9619,10.3125,70.9375,64.8378,-1.6875,0.002991021
45644.9644,10.125,72.0,64.51701,-2.0,0.002987906
45644.9669,10.25,72.8125,63.91057,-1.75,0.003008151
45644.9694,10.25,73.8125,62.88154,-1.75,0.003019052
45644.9719,10.25,74.5,61.327,-1.5625,0.00303774
45644.9744,10.25,75.25,59.19774,-1.8125,0.00302061
45644.9769,10.25,75.875,56.50224,-1.5625,0.003051756
45644.9794,10.25,76.5625,53.29416,-1.3125,0.003062657
45644.9819,10.1875,77.125,49.64882,-1.8125,0.003028396
45644.9844,10.25,77.8125,45.63891,-1.6875,0.003003479
45644.9869,10.25,78.5,41.3206,-1.5,0.002970776
45644.9894,10.1875,79.1875,36.73802,-1.375,0.002950531
45644.9919,10.375,79.5625,31.94636,-1.4375,0.002941187
45644.9944,10.25,79.875,27.04449,-1.4375,0.002931844
45644.9969,10.0625,79.875,22.20035,-1.4375,0.002880453
45644.9994,10.0625,79.9375,17.65151,-1.0625,0.002905369
45645.0019,10.0,80.0625,13.67083,-1.6875,0.002925614
45645.0044,10.0625,80.3125,10.50136,-1.875,0.002894468
45645.0069,10.125,80.5,8.280397,-2.0,0.002860208
45645.0094,10.0,80.1875,6.982033,-1.8125,0.002838406
45645.0119,9.875,80.125,6.405097,-1.5625,0.002869552
45645.0144,9.9375,80.0,6.218782,-2.0,0.002850864
45645.0169,10.1875,79.875,6.054738,-2.3125,0.002787015
45645.0194,10.0,79.625,5.614509,-2.5,0.002648415
45645.0219,10.125,79.4375,4.752278,-1.625,0.002573664
45645.0244,10.25,79.0625,3.501858,-1.5,0.002688905
45645.0269,10.1875,78.75,2.039347,-1.875,0.002712264
45645.0294,10.125,78.375,0.5998116,-1.9375,0.00268579
45645.0319,10.1875,77.75,-0.6150384,-1.5625,0.002727837
45645.0344,10.0,77.125,-1.500405,-1.9375,0.002741853
45645.0369,9.875,76.375,-2.061435,-2.125,0.002776114
45645.0394,10.1875,75.6875,-2.379079,-1.5625,0.002818161
45645.0419,9.9375,74.875,-2.554236,-1.875,0.002872666
45645.0444,9.9375,73.9375,-2.661945,-2.0,0.002902255
45645.0469,10.0,73.0625,-2.73718,-1.6875,0.002905369
45645.0494,10.1875,72.4375,-2.792252,-1.8125,0.002941187
45645.0519,10.1875,71.75,-2.846211,-1.75,0.00295676
45645.0544,10.375,70.75,-2.940331,-1.6875,0.002948974
45645.0569,10.25,69.875,-3.123856,-1.875,0.002973891
45645.0594,10.375,68.8125,-3.415859,-2.0625,0.002998808
45645.0619,10.4375,68.0625,-3.767823,-2.4375,0.003011266
45645.0644,10.4375,67.0,-4.056247,-2.75,0.003008151
45645.0669,10.25,66.3125,-4.121172,-2.9375,0.002991021
45645.0694,10.3125,65.5,-3.839987,-2.75,0.002998808
45645.0719,10.375,64.9375,-3.201867,-2.5625,0.003014381
45645.0744,10.4375,64.3125,-2.340834,-2.1875,0.003073558
45645.0769,10.375,63.8125,-1.501459,-2.3125,0.00305487
45645.0794,10.375,63.4375,-0.9440173,-2.125,0.003026839
45645.0819,10.3125,62.875,-0.8286811,-1.6875,0.003023724
45645.0844,10.1875,62.4375,-1.134531,-1.9375,0.003036183
45645.0869,10.1875,62.0,-1.657187,-1.375,0.003070443
45645.0894,10.3125,61.5,-2.092633,-1.875,0.003053313
45645.0919,10.3125,61.0,-2.173058,-2.0625,0.003015938
45645.0944,10.25,60.375,-1.792548,-1.8125,0.003026839
45645.0969,10.0625,60.0,-1.061789,-1.8125,0.003051756
45645.0994,9.9375,59.5625,-0.2634459,-1.375,0.00305487
45645.1019,10.1875,59.0625,0.2738039,-1.8125,0.003025282
45645.1044,10.1875,58.8125,0.3250556,-1.9375,0.002994136
45645.1069,10.0625,58.4375,-0.1270422,-2.25,0.002984792
45645.1094,10.0625,57.875,-0.8822883,-1.4375,0.003008151
45645.1119,10.1875,57.4375,-1.611015,-1.5,0.003031511
45645.1144,10.125,57.1875,-1.998083,-1.5625,0.00299725
45645.1169,9.8125,56.875,-1.876141,-2.3125,0.003009709
45645.1194,10.0,56.5625,-1.288796,-1.9375,0.002998808
45645.1219,10.0625,56.25,-0.4590148,-2.1875,0.002998808
45645.1244,10.0,55.875,0.317018,-2.1875,0.002991021
45645.1269,10.0,55.5,0.7976295,-1.6875,0.002991021
45645.1294,9.8125,55.375,0.886274,-1.25,0.003003479
45645.1319,10.0625,55.0,0.6488717,-1.3125,0.003012823
45645.1344,10.0625,54.75,0.258664,-1.75,0.003034625
45645.1369,9.875,54.375,-0.09706476,-1.3125,0.003029954
45645.1394,10.125,54.1875,-0.300707,-1.5625,0.002994136
45645.1419,10.0625,54.0,-0.3407242,-1.6875,0.003023724
45645.1444,10.0625,53.6875,-0.2911138,-1.4375,0.003019052
45645.1469,10.125,53.4375,-0.252506,-1.25,0.003005037
45645.1494,10.1875,53.375,-0.2901203,-1.625,0.002994136
45645.1519,10.375,52.875,-0.4004036,-1.625,0.003006594
45645.1544,10.0625,52.75,-0.5198725,-1.5625,0.003045527
45645.1569,10.1875,52.625,-0.5665857,-1.6875,0.00305487
45645.1594,10.1875,52.1875,-0.4895526,-1.625,0.003051756
45645.1619,10.125,52.0625,-0.3000483,-2.0,0.003017495
45645.1644,10.125,51.875,-0.07028975,-2.3125,0.003012823
45645.1669,10.0625,51.625,0.09758729,-1.9375,0.003059542
45645.1694,10.25,51.4375,0.1155524,-1.75,0.003101589
45645.1719,10.25,51.25,-0.05359753,-1.6875,0.003121834
45645.1744,10.25,51.125,-0.3818119,-1.8125,0.003101589
45645.1769,10.25,50.6875,-0.7867895,-1.9375,0.003100032
45645.1794,10.0625,50.4375,-1.161139,-2.125,0.003128063
45645.1819,10.0625,50.1875,-1.407437,-1.75,0.003124949
45645.1844,10.0,50.1875,-1.46673,-1.9375,0.00311249
45645.1869,10.1875,49.875,-1.332554,-1.5625,0.003086016
45645.1894,10.1875,49.5625,-1.04936,-1.4375,0.003107819
45645.1919,10.0,49.5,-0.6974455,-1.375,0.003134293
45645.1944,10.0625,49.25,-0.3701532,-1.4375,0.003134293
45645.1969,10.25,49.0625,-0.1498938,-2.1875,0.003129621
45645.1994,10.125,48.875,-0.08799454,-1.8125,0.003068886
45645.2019,10.25,48.5,-0.1933992,-1.875,0.003051756
45645.2044,10.1875,48.4375,-0.4331591,-1.8125,0.0030611
45645.2069,10.125,48.1875,-0.7436291,-1.9375,0.0030611
45645.2094,10.25,48.0625,-1.048193,-1.6875,0.003040855
45645.2119,10.125,47.875,-1.275932,-2.125,0.003025282
45645.2144,10.125,47.5625,-1.376048,-1.875,0.003059542
45645.2169,10.1875,47.5,-1.325734,-1.625,0.003023724
45645.2194,10.1875,47.1875,-1.132289,-2.0,0.002995693
45645.2219,10.0625,47.0,-0.8317808,-1.875,0.002995693
45645.2244,10.1875,46.8125,-0.4855458,-1.9375,0.003011266
45645.2269,10.25,46.6875,-0.1736803,-1.8125,0.003034625
45645.2294,10.3125,46.5,0.01787222,-1.8125,0.003026839
45645.2319,10.375,46.1875,0.01861639,-1.9375,0.003011266
45645.2344,10.4375,46.125,-0.1999369,-1.875,0.003026839
45645.2369,10.3125,46.0625,-0.601791,-1.8125,0.003023724
45645.2394,10.1875,45.8125,-1.081222,-2.0625,0.003047084
45645.2419,10.125,45.5625,-1.484224,-2.0,0.003017495
45645.2444,10.25,45.25,-1.655865,-1.875,0.002998808
45645.2469,10.1875,45.0625,-1.499255,-2.0,0.003009709
45645.2494,10.5625,44.9375,-1.022323,-2.5,0.003034625
45645.2519,10.5625,44.75,-0.349062,-2.375,0.00303774
45645.2544,10.5,44.5,0.3151878,-1.6875,0.003022167
45645.2569,10.3125,44.5625,0.7555758,-1.5625,0.002986349
45645.2594,10.25,44.25,0.8290335,-1.875,0.002934958
45645.2619,10.125,44.0,0.5214021,-1.9375,0.002897583
45645.2644,10.1875,43.875,-0.0454115,-2.25,0.002972333
45645.2669,10.25,43.6875,-0.6604483,-2.25,0.003120277
45645.2694,10.1875,43.625,-1.105856,-2.25,0.003356987
45645.2719,10.1875,43.375,-1.239361,-2.25,0.003691806
45645.2744,10.25,43.375,-1.043213,-2.1875,0.003803932
45645.2769,10.3125,43.125,-0.621177,-2.0,0.003441081
45645.2794,10.125,42.9375,-0.1486015,-1.8125,0.002903812
45645.2819,10.375,42.6875,0.2004074,-2.1875,0.002772999
45645.2844,10.1875,42.6875,0.3170069,-1.625,0.002794801
45645.2869,10.25,42.375,0.1892388,-1.3125,0.002835291
45645.2894,10.375,42.3125,-0.1061929,-1.6875,0.002871109
45645.2919,10.25,42.1875,-0.442008,-1.6875,0.002961432
45645.2944,10.375,42.125,-0.6886612,-1.625,0.003009709
45645.2969,10.375,41.875,-0.7539984,-1.125,0.003006594
45645.2994,10.125,41.875,-0.6040471,-1.25,0.003042412
45645.3019,10.125,41.6875,-0.263097,-1.625,0.00305487
45645.3044,10.1875,41.4375,0.2006851,-1.5625,0.003056428
45645.3069,10.1875,41.3125,0.6986148,-1.8125,0.003067329
45645.3094,10.3125,41.1875,1.148931,-1.5,0.0030611
45645.3119,10.5,41.125,1.505203,-1.5,0.003081344
45645.3144,10.4375,41.0,1.780906,-1.4375,0.003089131
45645.3169,10.4375,40.6875,2.062255,-1.5,0.003031511
45645.3194,10.3125,40.6875,2.500473,-1.3125,0.003034625
45645.3219,10.3125,40.625,3.279469,-1.6875,0.003062657
45645.3244,10.1875,40.375,4.564737,-1.8125,0.003079787
45645.3269,10.3125,40.25,6.450109,-1.75,0.003031511
45645.3294,10.3125,40.0,8.923409,-1.75,0.003050198
45645.3319,10.4375,40.0,11.86697,-1.1875,0.003068886
45645.3344,10.3125,39.75,15.09493,-1.4375,0.00307823
45645.3369,10.375,39.75,18.41168,-1.0625,0.003092246
45645.3394,10.25,39.75,21.66559,-1.1875,0.003040855
45645.3419,10.4375,39.625,24.77377,-1.5625,0.003050198
45645.3444,10.5,39.5,27.70846,-1.6875,0.003067329
45645.3469,10.4375,39.1875,30.45621,-1.25,0.00307823
45645.3494,10.3125,39.0625,32.97585,-1.3125,0.003089131
45645.3519,10.4375,38.9375,35.18244,-1.4375,0.003047084
45645.3544,10.4375,38.875,36.9705,-1.1875,0.003048641
45645.3569,10.5,38.8125,38.26786,-1.1875,0.00307823
45645.3594,10.5,38.875,39.09175,-1.125,0.003092246
45645.3619,10.5,38.5625,39.57523,-1.375,0.003081344
45645.3644,10.4375,38.5625,39.94395,-1.6875,0.00305487
45645.3669,10.375,38.375,40.44707,-1.8125,0.003067329
45645.3694,10.25,38.25,41.2698,-1.4375,0.003073558
45645.3719,10.4375,38.0625,42.46665,-1.4375,0.003059542
45645.3744,10.4375,37.875,43.94474,-1.5,0.00303774
45645.3769,10.5625,37.875,45.50572,-1.3125,0.003056428
45645.3794,10.4375,37.8125,46.92776,-1.0625,0.003084459
45645.3819,10.4375,37.6875,48.05167,-1.0625,0.003093803
45645.3844,10.4375,37.6875,48.83571,-1.1875,0.003084459
45645.3869,10.5625,37.6875,49.35839,-1.75,0.00305487
45645.3894,10.3125,37.5,49.77461,-1.6875,0.003059542
45645.3919,10.25,37.4375,50.24739,-1.25,0.003107819
45645.3944,10.25,37.375,50.88659,-1.25,0.003104704
45645.3969,10.25,37.25,51.71874,-0.9375,0.003073558
45645.3994,10.4375,37.25,52.6944,-1.125,0.00305487
45645.4019,10.5,37.1875,53.72279,-1.3125,0.003065771
45645.4044,10.4375,37.0625,54.71382,-1.25,0.003092246
45645.4069,10.1875,37.125,55.60897,-1.0625,0.003056428
45645.4094,10.1875,36.8125,56.39142,-0.875,0.003079787
45645.4119,10.25,36.8125,57.07728,-0.875,0.003042412
45645.4144,10.4375,36.5625,57.69719,-1.0625,0.003033068
45645.4169,10.3125,36.6875,58.27937,-1.125,0.003072001
45645.4194,10.3125,36.5,58.84097,-1.0625,0.003075115
45645.4219,10.25,36.375,59.38852,-0.9375,0.003064214
45645.4244,10.125,36.25,59.92363,-1.1875,0.003050198
45645.4269,10.3125,36.125,60.4487,-0.875,0.003059542
45645.4294,10.3125,36.125,60.96973,-0.9375,0.003053313
45645.4319,10.4375,36.1875,61.49526,-1.0625,0.003048641
45645.4344,10.125,36.125,62.03279,-0.625,0.003062657
45645.4369,10.25,36.0,62.58507,-0.75,0.00305487
45645.4394,10.1875,35.8125,63.14766,-0.375,0.003100032
45645.4419,10.4375,35.9375,63.7089,-0.875,0.003128063
45645.4444,10.3125,36.0,64.25243,-1.125,0.003128063
45645.4469,10.25,35.75,64.76186,-1.4375,0.003128063
45645.4494,10.3125,35.625,65.22675,-1.5625,0.00311249
45645.4519,10.1875,35.5625,65.64689,-1.375,0.003162324
45645.4544,10.3125,35.5,66.03328,-1.375,0.003166996
45645.4569,10.3125,35.6875,66.40375,-1.4375,0.003165439
45645.4594,10.3125,35.5,66.77433,-1.25,0.003182569
45645.4619,10.3125,35.5625,67.14975,-1.5,0.0032106
45645.4644,10.1875,35.375,67.51839,-0.9375,0.003235517
45645.4669,10.375,35.5,67.85535,-0.375,0.003226173
45645.4694,10.5625,35.8125,68.13303,-1.0,0.003226173
45645.4719,10.5625,36.125,68.33468,-1.3125,0.00323396
