Time (s),Venous (mmHg),FAP (mmHg),Arterial - Pigtail (mmHg),Swan (mmHg),EKG (mV)
52717.9144,11.75,45.3125,5.573878,-2.0,0.002785457
52717.9169,11.8125,45.25,9.679703,-1.9375,0.002776114
52717.9194,11.9375,45.25,11.72192,-1.6875,0.002797916
52717.9219,11.875,45.0625,11.15985,-1.875,0.002843077
52717.9244,11.875,44.875,8.652548,-1.875,0.002916271
52717.9269,11.8125,44.6875,5.779447,-2.125,0.002967662
52717.9294,11.8125,44.625,4.31718,-2.4375,0.002975448
52717.9319,11.8125,44.75,5.40805,-2.625,0.00299725
52717.9344,11.9375,44.25,9.021578,-2.6875,0.00302061
52717.9369,12.0,44.4375,13.97843,-2.75,0.003015938
52717.9394,12.0625,44.0625,18.53412,-2.5625,0.003006594
52717.9419,11.8125,43.875,21.24698,-2.4375,0.002986349
52717.9444,12.1875,43.75,21.71034,-1.625,0.002991021
52717.9469,12.0,43.5625,20.79067,-1.6875,0.003012823
52717.9494,12.125,43.5625,20.25259,-1.625,0.003009709
52717.9519,12.25,43.3125,21.94863,-1.3125,0.002998808
52717.9544,12.1875,43.375,26.95889,-1.6875,0.002998808
52717.9569,12.0625,43.125,35.08617,-1.9375,0.003008151
52717.9594,12.1875,43.0,44.94114,-1.625,0.003025282
52717.9619,12.125,42.9375,54.56245,-1.6875,0.003025282
52717.9644,12.3125,42.875,62.26862,-2.125,0.003012823
52717.9669,12.3125,42.8125,67.34167,-1.875,0.003008151
52717.9694,12.4375,42.4375,70.23371,-1.8125,0.003014381
52717.9719,12.3125,42.25,72.22562,-2.125,0.003029954
52717.9744,12.125,42.0625,74.72208,-2.625,0.003017495
52717.9769,12.4375,42.0,78.5274,-3.1875,0.003000365
52717.9794,12.5,42.0,83.4391,-2.1875,0.003012823
52717.9819,12.3125,41.75,88.33064,-1.75,0.003019052
52717.9844,12.1875,41.5625,91.66359,-2.0,0.00302061
52717.9869,12.1875,41.5,92.1794,-1.375,0.003012823
52717.9894,12.4375,41.5,89.45585,-1.9375,0.003001922
52717.9919,12.3125,41.1875,84.09416,-2.75,0.003005037
52717.9944,12.25,41.25,77.47998,-2.75,0.003036183
52717.9969,12.375,41.125,71.24853,-1.9375,0.003034625
52717.9994,12.375,41.0,66.69803,-1.75,0.003012823
52718.0019,12.25,40.875,64.39273,-1.9375,0.003006594
52718.0044,12.25,41.125,64.0947,-2.3125,0.003009709
52718.0069,12.5,40.8125,65.0102,-2.125,0.003026839
52718.0094,12.25,40.5625,66.20766,-2.3125,0.003028396
52718.0119,12.375,40.625,67.01508,-2.0625,0.003012823
52718.0144,12.5625,40.625,67.23914,-2.0,0.003012823
52718.0169,12.3125,40.75,67.14389,-1.8125,0.003017495
52718.0194,12.3125,40.5,67.2349,-1.5,0.003029954
52718.0219,12.5,40.625,67.96855,-1.6875,0.003028396
52718.0244,12.5625,40.375,69.5229,-2.375,0.003008151
52718.0269,12.625,40.125,71.72191,-1.875,0.003014381
52718.0294,12.625,40.125,74.12531,-2.25,0.003028396
52718.0319,12.6875,40.125,76.22613,-2.0625,0.003042412
52718.0344,12.6875,40.0625,77.65647,-2.0,0.003036183
52718.0369,12.6875,39.75,78.31144,-2.0625,0.003001922
52718.0394,12.625,39.75,78.34806,-1.875,0.003015938
52718.0419,12.8125,39.75,78.07567,-1.875,0.003040855
52718.0444,12.75,39.5,77.80042,-1.875,0.003043969
52718.0469,12.625,39.375,77.69991,-1.25,0.00303774
52718.0494,12.8125,39.4375,77.77994,-1.375,0.003025282
52718.0519,12.9375,39.25,77.92094,-1.5,0.003034625
52718.0544,12.625,39.0,77.9783,-1.5625,0.003051756
52718.0569,12.6875,39.0625,77.87794,-2.3125,0.003040855
52718.0594,12.75,39.0625,77.6585,-2.1875,0.00303774
52718.0619,12.8125,39.125,77.44469,-2.0625,0.003042412
52718.0644,12.6875,38.875,77.37289,-1.9375,0.003045527
52718.0669,12.5625,39.125,77.51488,-2.3125,0.0030611
52718.0694,12.6875,39.3125,77.84198,-1.9375,0.0030611
52718.0719,12.8125,39.5625,78.24715,-1.9375,0.003039297
52718.0744,12.8125,40.125,78.60755,-2.0,0.003053313
52718.0769,12.75,41.0625,78.84831,-1.875,0.003076673
52718.0794,12.8125,42.25,78.97168,-2.25,0.003092246
52718.0819,12.625,43.5,79.03708,-2.3125,0.003089131
52718.0844,12.8125,44.5625,79.10879,-1.8125,0.003081344
52718.0869,12.8125,45.375,79.20642,-1.9375,0.003089131
52718.0894,12.6875,46.25,79.28998,-1.75,0.003117162
52718.0919,12.6875,47.0,79.28722,-1.8125,0.003143636
52718.0944,12.6875,47.4375,79.14318,-1.1875,0.003157652
52718.0969,12.75,48.0625,78.85725,-1.75,0.003160767
52718.0994,12.75,48.5,78.48025,-1.6875,0.003182569
52718.1019,12.875,48.9375,78.07158,-1.5,0.00321683
52718.1044,12.875,49.375,77.64496,-1.0625,0.003237074
52718.1069,12.875,49.875,77.1427,-1.3125,0.003243304
52718.1094,12.8125,50.25,76.46227,-1.75,0.003241746
52718.1119,12.6875,50.8125,75.5255,-1.875,0.00325109
52718.1144,12.9375,51.5625,74.34898,-1.875,0.003271335
52718.1169,12.875,52.1875,73.06824,-2.0625,0.003272892
52718.1194,12.75,52.875,71.8911,-2.75,0.003235517
52718.1219,12.8125,53.6875,70.99763,-2.375,0.003202814
52718.1244,12.625,54.3125,70.44183,-1.8125,0.003187241
52718.1269,12.75,55.375,70.11716,-1.75,0.003173225
52718.1294,12.75,56.125,69.81751,-1.875,0.003143636
52718.1319,12.8125,56.9375,69.3645,-2.0,0.00309536
52718.1344,12.8125,57.75,68.7302,-2.1875,0.003070443
52718.1369,12.625,58.5625,68.07699,-2.125,0.003064214
52718.1394,12.875,59.4375,67.67836,-2.0625,0.003056428
52718.1419,12.6875,59.9375,67.75214,-2.25,0.003051756
52718.1444,12.75,60.9375,68.29918,-2.1875,0.003028396
52718.1469,12.6875,61.75,69.04865,-2.1875,0.003023724
52718.1494,12.75,62.6875,69.56061,-2.3125,0.003023724
52718.1519,12.8125,63.375,69.44673,-2.6875,0.003026839
52718.1544,12.8125,64.125,68.59287,-2.3125,0.00302061
52718.1569,12.8125,64.6875,67.25153,-1.8125,0.003003479
52718.1594,12.625,65.5,65.92956,-2.1875,0.002995693
52718.1619,12.8125,66.25,65.10854,-1.625,0.003017495
52718.1644,12.75,66.8125,64.93757,-1.375,0.003026839
52718.1669,12.9375,67.5625,65.07404,-1.5625,0.003006594
52718.1694,12.875,67.9375,64.78484,-1.6875,0.002994136
52718.1719,12.8125,68.625,63.28614,-2.0625,0.003000365
52718.1744,12.8125,68.875,60.1633,-1.9375,0.003022167
52718.1769,12.6875,69.5,55.64741,-1.4375,0.003009709
52718.1794,12.6875,69.9375,50.58009,-1.5625,0.002989464
52718.1819,12.8125,70.4375,46.05,-1.8125,0.002986349
52718.1844,12.8125,70.625,42.86205,-1.8125,0.00299725
52718.1869,12.9375,71.0625,41.10441,-1.6875,0.003011266
52718.1894,12.8125,71.3125,40.053,-1.8125,0.003000365
52718.1919,12.75,71.75,38.49442,-1.5,0.002991021
52718.1944,12.6875,71.9375,35.33622,-1.75,0.002992578
52718.1969,12.8125,72.125,30.2124,-1.625,0.003011266
52718.1994,12.9375,72.375,23.77242,-1.8125,0.003023724
52718.2019,12.6875,72.375,17.4832,-1.5,0.003005037
52718.2044,12.6875,72.375,13.00906,-1.3125,0.002975448
52718.2069,12.75,72.5,11.44862,-1.5625,0.002984792
52718.2094,12.8125,72.625,12.79066,-1.3125,0.003003479
52718.2119,12.9375,72.5625,15.85607,-2.0,0.003009709
52718.2144,12.8125,72.25,18.76707,-1.9375,0.002998808
52718.2169,12.6875,72.125,19.73204,-1.8125,0.002984792
52718.2194,12.8125,72.375,17.78551,-2.0625,0.002989464
52718.2219,12.8125,72.0625,13.14786,-2.0,0.003006594
52718.2244,12.75,71.875,7.055255,-1.125,0.003005037
52718.2269,12.75,71.625,1.16416,-1.5,0.002992578
52718.2294,13.0,71.4375,-3.172579,-1.75,0.002984792
52718.2319,12.9375,71.125,-5.419304,-1.5625,0.00299725
52718.2344,12.8125,71.0,-5.944349,-1.1875,0.003009709
52718.2369,12.6875,70.5,-5.685289,-1.625,0.002998808
52718.2394,12.8125,70.0625,-5.600447,-1.5,0.00298012
52718.2419,12.875,69.625,-6.200929,-1.75,0.002981677
52718.2444,12.8125,69.3125,-7.386384,-2.0,0.003000365
52718.2469,12.875,68.75,-8.629544,-1.8125,0.003012823
52718.2494,12.8125,68.25,-9.368145,-2.125,0.002994136
52718.2519,12.9375,67.625,-9.365594,-1.8125,0.002970776
52718.2544,12.75,66.875,-8.840279,-1.5625,0.002984792
52718.2569,13.0,66.5,-8.307789,-1.4375,0.003001922
52718.2594,12.9375,65.8125,-8.246819,-1.1875,0.003006594
52718.2619,12.875,65.375,-8.795626,-1.1875,0.002995693
52718.2644,12.9375,64.8125,-9.65943,-1.0,0.002981677
52718.2669,13.1875,64.3125,-10.28031,-0.5625,0.00299725
52718.2694,13.0,63.5,-10.16652,-0.9375,0.003008151
52718.2719,12.9375,63.0,-9.186488,-1.25,0.003005037
52718.2744,13.125,62.5625,-7.651025,-1.6875,0.002995693
52718.2769,13.1875,62.0,-6.133435,-1.6875,0.002987906
52718.2794,12.9375,61.3125,-5.131829,-2.125,0.00299725
52718.2819,13.125,60.8125,-4.772,-2.1875,0.003012823
52718.2844,13.125,60.4375,-4.731335,-2.5,0.003005037
52718.2869,13.25,59.875,-4.438509,-2.25,0.002986349
52718.2894,13.0,59.5625,-3.441044,-2.625,0.002991021
52718.2919,13.125,59.3125,-1.727085,-2.0,0.003015938
52718.2944,13.25,58.9375,0.1975198,-2.3125,0.003034625
52718.2969,13.0,58.5,1.545648,-2.0,0.003015938
52718.2994,13.1875,58.25,1.687504,-1.5,0.002992578
52718.3019,13.3125,57.9375,0.5520216,-2.1875,0.003006594
52718.3044,13.125,57.625,-1.245515,-2.1875,0.003033068
52718.3069,13.125,57.125,-2.650931,-1.8125,0.003053313
52718.3094,13.125,57.0,-2.691565,-1.9375,0.003045527
52718.3119,13.1875,56.625,-1.006678,-2.0625,0.003048641
52718.3144,13.25,56.25,1.901136,-1.75,0.003057985
52718.3169,13.125,56.0625,4.853802,-1.75,0.003067329
52718.3194,13.125,55.75,6.55885,-1.6875,0.003070443
52718.3219,13.4375,55.4375,6.273997,-2.0,0.003072001
52718.3244,13.1875,55.125,4.232183,-1.5,0.003081344
52718.3269,13.125,55.0,1.589447,-1.3125,0.003100032
52718.3294,13.3125,54.6875,-0.1056289,-1.0625,0.003115605
52718.3319,13.125,54.625,0.3253336,-0.75,0.003084459
52718.3344,13.0,54.375,3.074615,-1.25,0.003043969
52718.3369,13.3125,54.3125,7.199583,-1.375,0.003015938
52718.3394,13.0,54.0625,11.03371,-2.125,0.003011266
52718.3419,13.0,53.6875,12.97214,-2.1875,0.003012823
52718.3444,13.1875,53.6875,12.25292,-2.0625,0.002994136
52718.3469,12.9375,53.375,9.342808,-2.25,0.002972333
52718.3494,12.875,53.1875,5.732584,-2.3125,0.002967662
52718.3519,13.0625,53.125,3.232556,-2.375,0.002972333
52718.3544,13.0625,53.0,3.105802,-2.25,0.002986349
52718.3569,13.0,52.6875,5.461073,-2.25,0.002977005
52718.3594,13.0625,52.4375,9.198956,-2.5,0.002947417
52718.3619,12.9375,52.5,12.53744,-2.375,0.002955203
52718.3644,12.9375,52.125,13.86114,-2.0625,0.002973891
52718.3669,12.8125,51.875,12.48445,-2.1875,0.002973891
52718.3694,12.9375,51.8125,8.96872,-2.1875,0.002964547
52718.3719,12.8125,51.75,4.852536,-2.4375,0.002944302
52718.3744,12.625,51.375,1.935849,-2.125,0.002947417
52718.3769,12.75,51.375,1.46382,-2.1875,0.002967662
52718.3794,12.75,51.25,3.589073,-2.125,0.002967662
52718.3819,12.5625,50.9375,7.344377,-2.5625,0.002944302
52718.3844,12.6875,50.6875,11.1107,-1.9375,0.00293963
52718.3869,12.375,50.5,13.34014,-1.875,0.002952089
52718.3894,12.5,50.3125,13.19595,-1.875,0.002967662
52718.3919,12.5625,50.125,10.83652,-1.875,0.002953646
52718.3944,12.4375,50.0625,7.25662,-1.6875,0.002905369
52718.3969,12.3125,49.9375,3.80658,-1.5625,0.002835291
52718.3994,12.375,49.875,1.634768,-1.5,0.002846192
52718.4019,12.5625,49.5625,1.300034,-1.5625,0.002961432
52718.4044,12.3125,49.625,2.687279,-1.375,0.003110933
52718.4069,12.3125,49.1875,5.199934,-1.5,0.003339856
52718.4094,12.3125,49.25,8.084047,-1.8125,0.003548535
52718.4119,12.3125,48.8125,10.70945,-1.625,0.003480013
52718.4144,12.3125,48.75,12.69708,-1.6875,0.00311249
52718.4169,12.25,48.5625,13.89199,-1.875,0.002740296
52718.4194,12.375,48.375,14.2654,-2.375,0.002727837
52718.4219,12.0625,48.1875,13.85087,-2.25,0.002765212
52718.4244,12.125,48.0,12.76852,-2.0,0.002808817
52718.4269,12.0625,47.875,11.30796,-2.5625,0.002850864
52718.4294,12.125,48.0,9.98186,-2.3125,0.002903812
52718.4319,12.1875,47.625,9.462643,-2.4375,0.002931844
52718.4344,12.1875,47.3125,10.37974,-2.625,0.002953646
52718.4369,12.0625,47.25,13.04639,-2.5,0.002989464
52718.4394,12.0,47.0625,17.2491,-2.0625,0.002991021
52718.4419,12.0625,46.75,22.22873,-2.4375,0.002973891
52718.4444,12.0,46.625,26.90589,-2.0625,0.002973891
52718.4469,11.9375,46.4375,30.28781,-1.6875,0.002977005
52718.4494,12.0,46.5,31.89387,-1.5625,0.002989464
52718.4519,12.1875,46.4375,32.01054,-1.5625,0.002981677
52718.4544,11.9375,46.1875,31.64678,-2.125,0.00296299
52718.4569,11.8125,46.0625,32.18533,-2.25,0.002970776
52718.4594,11.9375,45.875,34.85824,-2.3125,0.002987906
52718.4619,11.875,45.8125,40.26006,-1.9375,0.003009709
52718.4644,11.75,45.5625,48.09667,-2.375,0.002994136
52718.4669,11.8125,45.3125,57.27137,-2.125,0.002967662
52718.4694,11.8125,45.1875,66.27284,-2.1875,0.00298012
52718.4719,11.875,45.125,73.70494,-2.3125,0.002998808
52718.4744,11.9375,44.9375,78.74622,-2.25,0.003006594
52718.4769,11.75,44.75,81.3653,-1.8125,0.002998808
52718.4794,11.8125,44.625,82.22529,-1.8125,0.002978563
52718.4819,11.6875,44.375,82.33712,-1.8125,0.002975448
52718.4844,11.8125,44.25,82.61644,-2.0625,0.002998808
52718.4869,11.6875,44.0,83.52338,-2.3125,0.002998808
52718.4894,11.75,43.9375,84.91701,-1.875,0.002977005
52718.4919,11.875,43.875,86.16236,-2.0625,0.002986349
52718.4944,11.8125,43.5625,86.42934,-2.125,0.002992578
52718.4969,11.4375,43.375,85.05737,-1.625,0.003012823
52718.4994,11.5625,43.25,81.84788,-1.5625,0.003006594
52718.5019,11.5625,43.375,77.18495,-1.75,0.002984792
52718.5044,11.75,43.0,71.95158,-1.6875,0.002977005
52718.5069,11.875,43.1875,67.27901,-1.5625,0.002991021
52718.5094,11.6875,42.9375,64.216,-1.3125,0.003006594
52718.5119,11.5625,42.625,63.42545,-1.6875,0.003006594
52718.5144,11.6875,42.625,65.00151,-1.8125,0.002995693
52718.5169,11.75,42.5625,68.45836,-2.3125,0.002991021
52718.5194,11.8125,42.3125,72.89097,-2.0,0.003012823
52718.5219,11.8125,42.375,77.25296,-2.1875,0.003022167
52718.5244,11.875,42.375,80.66225,-2.1875,0.003005037
52718.5269,11.6875,42.0,82.63828,-1.9375,0.00299725
52718.5294,11.75,41.9375,83.19727,-1.6875,0.003001922
52718.5319,11.75,41.875,82.77673,-1.8125,0.003012823
52718.5344,11.9375,41.8125,82.0225,-2.0625,0.003014381
52718.5369,11.8125,41.625,81.52184,-1.8125,0.002998808
52718.5394,11.8125,41.375,81.58505,-1.8125,0.002995693
52718.5419,11.75,41.375,82.15588,-1.75,0.003006594
52718.5444,11.75,41.125,82.87817,-1.4375,0.003025282
52718.5469,11.8125,41.125,83.28788,-1.6875,0.003026839
52718.5494,11.875,41.125,83.04147,-1.5625,0.003009709
52718.5519,11.8125,41.0,82.08179,-1.3125,0.003006594
52718.5544,11.8125,40.9375,80.67185,-1.5,0.003015938
52718.5569,11.8125,40.9375,79.28456,-1.5625,0.003031511
52718.5594,11.9375,41.0625,78.40038,-1.125,0.003029954
52718.5619,11.875,41.4375,78.30395,-1.0625,0.003014381
52718.5644,12.0,41.6875,78.97012,-1.4375,0.003019052
52718.5669,11.9375,42.3125,80.08651,-1.375,0.003029954
52718.5694,11.875,43.1875,81.19804,-1.4375,0.003042412
52718.5719,11.9375,44.3125,81.90554,-2.0625,0.003036183
52718.5744,11.9375,45.25,82.02921,-1.875,0.003023724
52718.5769,11.6875,46.125,81.66539,-1.625,0.003025282
52718.5794,11.8125,47.0625,81.11555,-1.6875,0.00305487
52718.5819,11.9375,47.6875,80.72566,-1.4375,0.003076673
52718.5844,11.8125,48.375,80.71385,-1.4375,0.003068886
52718.5869,11.75,48.875,81.06836,-1.1875,0.003053313
52718.5894,11.8125,49.5,81.56181,-1.0625,0.003070443
52718.5919,11.9375,50.0,81.87057,-1.1875,0.003101589
52718.5944,11.9375,50.5,81.73759,-1.25,0.003114048
52718.5969,11.8125,51.1875,81.09724,-1.4375,0.003123392
52718.5994,11.9375,51.5625,80.10157,-1.5,0.003131178
52718.6019,12.0,52.3125,79.0356,-1.8125,0.003145194
52718.6044,12.0,52.875,78.16702,-1.3125,0.003184126
52718.6069,11.9375,53.625,77.6099,-1.9375,0.003196585
