Time (s),Venous (mmHg),FAP (mmHg),Arterial - Pigtail (mmHg),Swan (mmHg),EKG (mV)
60596.5144,14.8125,24.6875,14.37619,-3.125,0.003163881
60596.5169,15.0,24.8125,14.21762,-3.1875,0.003128063
60596.5194,14.75,24.6875,14.02609,-3.375,0.003082902
60596.5219,14.75,24.75,13.84653,-3.625,0.003031511
60596.5244,14.75,24.75,13.68916,-3.125,0.002987906
60596.5269,14.625,24.6875,13.52093,-3.25,0.002964547
60596.5294,14.5625,24.5625,13.28092,-3.4375,0.002953646
60596.5319,14.75,24.75,12.9143,-3.75,0.00296299
60596.5344,14.9375,24.6875,12.40784,-3.6875,0.002964547
60596.5369,14.6875,24.6875,11.80672,-3.5,0.002953646
60596.5394,14.8125,24.625,11.20034,-3.625,0.002942745
60596.5419,14.8125,24.625,10.68053,-3.5625,0.002930286
60596.5444,14.75,24.5,10.29162,-3.3125,0.00293963
60596.5469,14.5,24.5,9.99897,-3.3125,0.002944302
60596.5494,14.75,24.5,9.695829,-3.1875,0.0029225
60596.5519,14.75,24.5,9.25007,-3.25,0.002919385
60596.5544,14.875,24.375,8.570712,-3.4375,0.002920942
60596.5569,14.8125,24.5,7.66152,-3.3125,0.002936516
60596.5594,14.6875,24.6875,6.632257,-2.875,0.002913156
60596.5619,14.6875,24.5625,5.65813,-3.125,0.002875781
60596.5644,14.8125,24.375,4.903985,-3.125,0.002866437
60596.5669,14.75,24.4375,4.449558,-3.1875,0.002878895
60596.5694,14.8125,24.5,4.253356,-3.375,0.002902255
60596.5719,14.8125,24.5,4.175266,-3.1875,0.002911599
60596.5744,14.6875,24.3125,4.047951,-3.0,0.002916271
60596.5769,14.875,24.4375,3.761596,-3.4375,0.002947417
60596.5794,14.75,24.1875,3.318699,-3.125,0.002998808
60596.5819,14.8125,24.375,2.829788,-2.9375,0.003003479
60596.5844,14.9375,24.3125,2.451442,-2.8125,0.003012823
60596.5869,14.9375,24.375,2.298341,-3.0625,0.003019052
60596.5894,14.9375,24.125,2.37578,-3.125,0.003050198
60596.5919,14.8125,24.125,2.569278,-3.25,0.003090688
60596.5944,14.9375,24.3125,2.698953,-3.25,0.003131178
