Time (s),Venous (mmHg),FAP (mmHg),Arterial - Pigtail (mmHg),Swan (mmHg),EKG (mV)
52703.8144,11.4375,51.0625,79.32932,-2.5625,0.003137407
52703.8169,11.375,51.6875,78.79519,-2.5625,0.003138965
52703.8194,11.625,52.625,78.00231,-2.4375,0.003166996
52703.8219,11.5,53.3125,76.90298,-2.625,0.003191913
52703.8244,11.5,54.25,75.49639,-2.3125,0.00319347
52703.8269,11.4375,55.125,73.87842,-2.3125,0.003165439
52703.8294,11.5,56.125,72.25688,-2.0,0.003156095
52703.8319,11.5625,56.9375,70.9037,-1.875,0.003156095
52703.8344,11.5,57.875,70.05219,-2.4375,0.00313585
52703.8369,11.3125,58.9375,69.78565,-2.9375,0.003103147
52703.8394,11.4375,59.8125,69.98344,-2.1875,0.00305487
52703.8419,11.4375,60.75,70.36793,-2.625,0.003047084
52703.8444,11.4375,61.5625,70.63905,-2.375,0.003039297
52703.8469,11.4375,62.5625,70.62724,-2.25,0.003034625
52703.8494,11.5625,63.4375,70.37757,-2.625,0.003005037
52703.8519,11.5625,64.3125,70.10973,-2.8125,0.002970776
52703.8544,11.25,64.9375,70.06792,-3.0625,0.002970776
52703.8569,11.375,65.875,70.34411,-3.0625,0.002989464
52703.8594,11.4375,66.3125,70.78336,-2.4375,0.002992578
52703.8619,11.5,67.0625,71.0396,-2.25,0.002973891
52703.8644,11.4375,67.625,70.76278,-2.625,0.00295676
52703.8669,11.4375,68.125,69.81537,-2.375,0.002959875
52703.8694,11.3125,68.75,68.38311,-2.25,0.002972333
52703.8719,11.4375,69.3125,66.89377,-2.375,0.002970776
52703.8744,11.3125,70.0,65.76814,-2.5,0.00295676
52703.8769,11.3125,70.5,65.13297,-2.0625,0.00296299
52703.8794,11.375,70.6875,64.66682,-2.0625,0.002975448
52703.8819,11.375,71.0625,63.69385,-2.375,0.002975448
52703.8844,11.375,71.4375,61.50719,-2.1875,0.00296299
52703.8869,11.375,71.9375,57.76718,-2.125,0.002945859
52703.8894,11.5,72.25,52.7552,-2.875,0.002952089
52703.8919,11.375,72.5,47.32182,-3.375,0.002964547
52703.8944,11.375,72.75,42.52179,-2.375,0.002983235
52703.8969,11.25,72.875,39.10256,-2.25,0.002972333
52703.8994,11.4375,73.125,37.11093,-2.0,0.002942745
52703.9019,11.1875,73.1875,35.83949,-2.6875,0.002945859
52703.9044,11.375,73.1875,34.17177,-2.75,0.00296299
52703.9069,11.375,73.4375,31.17288,-3.1875,0.002975448
52703.9094,11.3125,73.4375,26.63147,-2.75,0.002959875
52703.9119,11.25,73.3125,21.26508,-2.25,0.002941187
52703.9144,11.4375,73.375,16.45914,-2.0,0.002950531
52703.9169,11.4375,73.125,13.641,-2.25,0.002969219
52703.9194,11.4375,72.8125,13.58284,-3.125,0.00296299
52703.9219,11.5,72.8125,15.97128,-2.625,0.002947417
52703.9244,11.5,72.5,19.45977,-2.4375,0.002941187
52703.9269,11.5625,72.25,22.19031,-2.3125,0.002950531
52703.9294,11.4375,71.9375,22.54812,-1.3125,0.002975448
52703.9319,11.25,71.75,19.80774,-0.875,0.00296299
52703.9344,11.375,71.4375,14.38943,-0.8125,0.002930286
52703.9369,11.4375,71.125,7.634665,-1.75,0.002930286
52703.9394,11.375,70.625,1.231058,-2.4375,0.002958318
52703.9419,11.4375,70.125,-3.441064,-2.1875,0.002970776
52703.9444,11.5625,69.75,-5.762135,-1.875,0.002955203
52703.9469,11.625,69.3125,-5.967608,-2.1875,0.002930286
52703.9494,11.4375,68.75,-4.90166,-2.125,0.002933401
52703.9519,11.625,68.1875,-3.589042,-1.9375,0.00295676
52703.9544,11.5,67.75,-2.831304,-1.875,0.002961432
52703.9569,11.5,67.0625,-2.979624,-2.0,0.002955203
52703.9594,11.375,66.4375,-3.930281,-2.0,0.00293963
52703.9619,11.5625,66.0625,-5.285186,-1.5,0.002945859
52703.9644,11.5625,65.4375,-6.56908,-2.1875,0.002967662
52703.9669,11.3125,64.8125,-7.411221,-1.625,0.002970776
52703.9694,11.4375,64.125,-7.644151,-1.9375,0.002952089
52703.9719,11.4375,63.375,-7.316849,-1.8125,0.002933401
52703.9744,11.5625,62.8125,-6.645,-1.9375,0.002947417
52703.9769,11.5,62.0,-5.921849,-1.625,0.002973891
52703.9794,11.5,61.4375,-5.408772,-1.8125,0.002966104
52703.9819,11.625,60.6875,-5.229989,-1.625,0.002952089
52703.9844,11.625,60.125,-5.307965,-1.8125,0.002952089
52703.9869,11.5,59.3125,-5.378476,-1.375,0.002945859
52703.9894,11.5625,59.0,-5.102934,-1.75,0.002958318
52703.9919,11.5625,58.3125,-4.24855,-1.9375,0.002969219
52703.9944,11.6875,57.875,-2.855261,-1.6875,0.002950531
52703.9969,11.5625,57.4375,-1.29177,-1.5625,0.002950531
52703.9994,11.6875,57.125,-0.1390401,-1.9375,0.002958318
52704.0019,11.75,56.8125,0.07516479,-1.6875,0.002972333
52704.0044,11.625,56.1875,-0.8236448,-1.8125,0.002959875
52704.0069,11.625,55.9375,-2.479709,-1.875,0.002944302
52704.0094,11.6875,55.6875,-4.073886,-2.0625,0.002958318
52704.0119,11.75,55.3125,-4.642284,-1.875,0.00298012
52704.0144,11.75,54.875,-3.521244,-2.0625,0.002984792
52704.0169,11.8125,54.5,-0.7110961,-2.125,0.002969219
52704.0194,11.8125,53.9375,3.032128,-2.5,0.002953646
52704.0219,11.6875,53.75,6.448868,-2.125,0.002958318
52704.0244,11.9375,53.375,8.278893,-2.125,0.002978563
52704.0269,11.8125,53.0,7.794041,-2.4375,0.002998808
52704.0294,12.0,52.875,5.117165,-2.0,0.002998808
52704.0319,12.0,52.5,1.17906,-1.75,0.003001922
52704.0344,11.8125,52.1875,-2.665894,-1.9375,0.003015938
52704.0369,11.9375,51.9375,-5.188286,-1.8125,0.003028396
52704.0394,12.0625,51.75,-5.750029,-2.3125,0.003022167
52704.0419,12.0,51.4375,-4.494092,-2.1875,0.003023724
52704.0444,11.9375,51.0625,-2.200361,-2.125,0.00303774
52704.0469,11.875,51.0625,0.095797,-2.125,0.003064214
52704.0494,11.875,50.75,1.533093,-2.0,0.003082902
52704.0519,12.0,50.375,1.71776,-1.875,0.003057985
52704.0544,11.9375,50.0,0.7862737,-2.125,0.003025282
52704.0569,11.875,49.9375,-0.7420195,-2.0625,0.003015938
52704.0594,11.8125,49.9375,-2.217594,-1.8125,0.003005037
52704.0619,11.875,49.5625,-3.098039,-1.625,0.002991021
52704.0644,11.8125,49.375,-3.091314,-1.625,0.002958318
52704.0669,11.75,49.25,-2.192399,-1.5625,0.002941187
52704.0694,11.875,49.0,-0.6463135,-2.0625,0.002941187
52704.0719,11.875,49.125,1.124838,-1.8125,0.002964547
52704.0744,11.75,48.75,2.614332,-1.5625,0.002969219
52704.0769,11.625,48.4375,3.345567,-1.625,0.002936516
52704.0794,11.8125,48.5,3.008595,-1.5625,0.002930286
52704.0819,12.0,48.3125,1.588286,-1.1875,0.002936516
52704.0844,11.75,48.0,-0.5755351,-1.5625,0.002945859
52704.0869,11.75,47.8125,-2.853621,-1.4375,0.002938073
52704.0894,11.9375,47.6875,-4.530605,-1.75,0.002925614
52704.0919,11.8125,47.5,-5.083428,-1.9375,0.002928729
52704.0944,11.9375,47.1875,-4.413335,-1.875,0.002947417
52704.0969,11.8125,47.125,-2.907815,-1.8125,0.002953646
52704.0994,11.9375,47.0,-1.278076,-2.125,0.002941187
52704.1019,12.0,46.875,-0.2301566,-2.0625,0.002919385
52704.1044,11.8125,46.375,-0.125422,-2.125,0.002917828
52704.1069,12.0,46.4375,-0.8066694,-2.3125,0.002934958
52704.1094,12.125,46.1875,-1.693607,-2.375,0.002952089
52704.1119,12.125,46.125,-2.114338,-2.5,0.002938073
52704.1144,12.0625,45.875,-1.703493,-2.0,0.00288201
52704.1169,12.1875,45.6875,-0.6478447,-2.0625,0.002813489
52704.1194,12.0625,45.5,0.3735567,-2.0625,0.002805702
52704.1219,12.125,45.1875,0.5479187,-1.9375,0.002883567
52704.1244,12.25,45.1875,-0.5857168,-2.0,0.003023724
52704.1269,12.0625,45.0625,-2.785165,-1.9375,0.003252647
52704.1294,12.125,44.9375,-5.099367,-2.1875,0.003529847
52704.1319,12.25,44.8125,-6.250527,-2.0,0.003613941
52704.1344,12.3125,44.75,-5.242795,-2.1875,0.003305596
52704.1369,12.25,44.25,-1.901106,-2.125,0.002835291
52704.1394,12.375,44.1875,2.944827,-2.25,0.002678004
52704.1419,12.1875,44.0625,7.755137,-2.1875,0.002727837
52704.1444,12.3125,44.0,10.94036,-2.3125,0.002779228
52704.1469,12.6875,43.9375,11.58538,-2.4375,0.00280726
52704.1494,12.4375,43.6875,9.886618,-2.25,0.002838406
52704.1519,12.3125,43.625,7.079054,-2.125,0.002888239
52704.1544,12.375,43.4375,4.875169,-2.0625,0.0029225
52704.1569,12.5,43.4375,4.677254,-2.1875,0.002948974
52704.1594,12.4375,43.3125,6.942149,-2.25,0.002959875
52704.1619,12.4375,43.125,11.00786,-2.125,0.002944302
52704.1644,12.625,42.9375,15.46779,-1.9375,0.002944302
52704.1669,12.5625,42.75,18.91047,-2.125,0.002952089
52704.1694,12.5,42.625,20.66128,-2.4375,0.002953646
