Time (s),Venous (mmHg),FAP (mmHg),Arterial - Pigtail (mmHg),Swan (mmHg),EKG (mV)
45007.3144,12.25,37.25,71.41409,-1.875,0.003087574
45007.3169,12.5,37.375,71.29101,-1.75,0.003089131
45007.3194,12.4375,37.375,71.15334,-1.625,0.003107819
45007.3219,12.375,37.625,71.03144,-1.75,0.003143636
45007.3244,12.0625,37.75,70.93724,-1.6875,0.003177897
45007.3269,12.125,37.875,70.8532,-1.75,0.003115605
45007.3294,12.125,38.3125,70.73837,-1.6875,0.003114048
45007.3319,12.0625,38.9375,70.54813,-1.4375,0.003148308
45007.3344,12.0625,39.8125,70.25783,-1.625,0.003171668
45007.3369,12.25,40.8125,69.87834,-1.375,0.003190355
45007.3394,12.25,41.5625,69.45523,-1.375,0.003181012
45007.3419,12.0,42.6875,69.05087,-1.0,0.003204371
45007.3444,12.25,43.625,68.71741,-1.9375,0.003246418
45007.3469,12.375,44.5,68.47343,-2.375,0.003268221
45007.3494,12.125,45.25,68.29508,-1.6875,0.003288465
45007.3519,12.0625,46.0,68.12569,-1.0,0.003280679
45007.3544,12.25,46.75,67.89878,-1.125,0.00329158
45007.3569,12.5,47.5,67.56255,-1.4375,0.003296252
45007.3594,12.3125,48.0625,67.09464,-1.4375,0.003283794
45007.3619,12.3125,48.75,66.50182,-1.75,0.003254205
45007.3644,12.5625,49.625,65.80763,-1.75,0.003229288
45007.3669,12.4375,50.25,65.03832,-1.1875,0.003252647
45007.3694,12.5625,51.125,64.21573,-1.4375,0.0032106
45007.3719,12.5625,51.875,63.3609,-1.8125,0.003173225
45007.3744,12.6875,52.6875,62.5033,-1.4375,0.003174782
45007.3769,12.375,53.375,61.68643,-1.5625,0.003165439
45007.3794,12.3125,54.375,60.96049,-2.0625,0.003162324
45007.3819,12.5,55.1875,60.36367,-2.3125,0.003134293
45007.3844,12.8125,56.125,59.9013,-2.375,0.003098475
45007.3869,12.75,56.9375,59.53694,-1.0625,0.003067329
45007.3894,12.6875,57.75,59.20432,-1.25,0.003073558
45007.3919,12.625,58.625,58.83785,-1.125,0.003098475
45007.3944,12.625,59.5,58.40523,-2.0,0.003059542
45007.3969,12.6875,60.3125,57.92242,-1.8125,0.003051756
45007.3994,12.6875,61.5625,57.43831,-1.5,0.003051756
45007.4019,12.8125,62.3125,56.9924,-1.5625,0.003043969
45007.4044,12.625,63.4375,56.56695,-1.5,0.003073558
45007.4069,12.625,64.125,56.06157,-1.625,0.003056428
45007.4094,12.8125,65.0625,55.3101,-1.625,0.003033068
45007.4119,12.6875,65.9375,54.13811,-1.5625,0.003039297
45007.4144,12.4375,67.0,52.43583,-1.9375,0.003070443
45007.4169,12.5,67.5625,50.20845,-1.4375,0.003079787
45007.4194,12.6875,68.4375,47.57261,-2.125,0.003064214
45007.4219,12.6875,69.1875,44.69328,-1.5625,0.003059542
45007.4244,12.8125,70.125,41.68784,-1.5,0.003050198
45007.4269,12.8125,70.6875,38.54494,-1.5,0.003075115
45007.4294,12.9375,71.0,35.10469,-1.3125,0.003098475
45007.4319,12.8125,71.6875,31.12034,-1.4375,0.003076673
45007.4344,12.5,72.125,26.38229,-1.5,0.003068886
45007.4369,12.6875,72.625,20.85182,-2.0625,0.0030611
45007.4394,12.875,73.0625,14.7422,-2.1875,0.003067329
45007.4419,13.0,73.5,8.503921,-1.6875,0.003034625
45007.4444,12.9375,73.9375,2.711423,-1.875,0.003019052
45007.4469,13.3125,74.5,-2.107424,-1.75,0.003036183
45007.4494,13.25,74.6875,-5.632523,-2.375,0.003023724
45007.4519,12.8125,75.0625,-7.839111,-2.25,0.003022167
45007.4544,12.6875,75.0625,-8.979197,-2.375,0.002994136
45007.4569,13.0625,75.375,-9.469211,-2.3125,0.002964547
45007.4594,13.5,75.5625,-9.733378,-2.0,0.002986349
45007.4619,13.5,75.5625,-10.06713,-1.6875,0.002987906
45007.4644,13.0625,75.5,-10.57121,-1.8125,0.002986349
45007.4669,12.9375,75.5,-11.17307,-1.1875,0.002961432
45007.4694,13.3125,75.625,-11.7141,-1.5625,0.00296299
45007.4719,13.5,75.25,-12.0565,-1.375,0.00298012
45007.4744,13.3125,74.625,-12.16005,-1.1875,0.00298012
45007.4769,13.1875,74.5,-12.09933,-1.4375,0.003008151
45007.4794,13.375,74.25,-12.02198,-1.625,0.002953646
45007.4819,13.4375,73.8125,-12.07568,-1.3125,0.002934958
45007.4844,13.4375,73.4375,-12.34355,-1.25,0.002942745
45007.4869,13.5,72.75,-12.81932,-1.4375,0.002973891
45007.4894,13.5625,72.125,-13.43041,-1.0,0.002981677
45007.4919,13.4375,71.625,-14.09246,-1.0625,0.002961432
45007.4944,13.3125,70.8125,-14.76231,-1.1875,0.002958318
45007.4969,13.625,70.25,-15.4591,-0.875,0.002975448
45007.4994,13.625,69.375,-16.24063,-0.8125,0.002986349
45007.5019,13.625,68.75,-17.14747,-1.1875,0.002964547
45007.5044,13.5,68.0,-18.14621,-0.9375,0.002925614
