Time (s),Venous (mmHg),FAP (mmHg),Arterial - Pigtail (mmHg),Swan (mmHg),EKG (mV)
45755.5644,10.6875,43.0,-0.6159522,-1.8125,0.003184126
45755.5669,10.5625,42.75,-0.3227729,-1.9375,0.003160767
45755.5694,10.6875,42.75,-0.2491178,-2.75,0.003146751
45755.5719,10.6875,42.5625,-0.3918577,-2.0625,0.003121834
45755.5744,10.9375,42.5,-0.6736124,-1.9375,0.003098475
45755.5769,10.9375,42.375,-0.9805222,-2.3125,0.003177897
45755.5794,10.625,42.0,-1.208963,-2.4375,0.003282236
45755.5819,10.625,41.8125,-1.301051,-2.5625,0.003243304
45755.5844,10.75,41.6875,-1.25646,-1.9375,0.00319347
45755.5869,11.3125,41.8125,-1.119933,-2.25,0.003219944
45755.5894,10.875,41.5625,-0.9544733,-2.25,0.00323396
45755.5919,10.625,41.25,-0.8145303,-2.125,0.003218387
45755.5944,10.375,41.125,-0.7299986,-2.25,0.003165439
45755.5969,10.75,41.0625,-0.7045307,-2.3125,0.003146751
45755.5994,10.875,41.0,-0.7242228,-2.3125,0.003101589
45755.6019,10.875,40.8125,-0.7691942,-2.0625,0.003093803
45755.6044,11.0,40.6875,-0.8224115,-2.75,0.003056428
45755.6069,10.75,40.5,-0.873504,-2.5625,0.002987906
45755.6094,10.6875,40.3125,-0.9189427,-2.5625,0.002992578
45755.6119,10.875,40.1875,-0.96099,-2.75,0.003146751
45755.6144,10.9375,40.1875,-1.006291,-2.8125,0.0033492
45755.6169,10.9375,40.0,-1.063161,-3.125,0.003624842
45755.6194,10.8125,39.875,-1.136576,-3.625,0.003800817
45755.6219,10.8125,39.625,-1.222034,-3.5,0.003511159
45755.6244,10.8125,39.5,-1.302253,-2.6875,0.002992578
45755.6269,10.5625,39.3125,-1.350567,-2.3125,0.002729395
45755.6294,10.6875,39.25,-1.342401,-2.75,0.002749639
45755.6319,10.6875,39.1875,-1.270085,-3.0,0.002758983
45755.6344,10.6875,38.875,-1.151951,-2.375,0.002802588
45755.6369,10.75,38.875,-1.027289,-2.5625,0.002880453
45755.6394,10.6875,38.6875,-0.9349193,-2.3125,0.002948974
45755.6419,10.6875,38.6875,-0.883817,-2.8125,0.002948974
45755.6444,10.5625,38.4375,-0.8316916,-2.5625,0.002950531
45755.6469,10.6875,38.5,-0.6880789,-2.5625,0.002970776
45755.6494,10.9375,38.4375,-0.3477839,-2.5,0.002981677
45755.6519,10.8125,38.0625,0.2550399,-2.6875,0.00295676
45755.6544,10.875,37.9375,1.096808,-2.5625,0.002934958
45755.6569,10.8125,37.8125,2.046484,-2.3125,0.002925614
45755.6594,11.0,37.8125,2.897246,-2.875,0.002917828
45755.6619,11.125,37.8125,3.44337,-2.875,0.002910041
45755.6644,11.25,37.625,3.57477,-2.375,0.002855536
45755.6669,11.125,37.375,3.349264,-2.5625,0.002802588
45755.6694,11.0625,37.25,3.007315,-2.9375,0.002734066
45755.6719,11.375,37.125,2.91661,-2.9375,0.002707592
45755.6744,11.1875,37.0,3.462495,-2.6875,0.002681118
45755.6769,11.0625,36.8125,4.923625,-3.125,0.002676446
45755.6794,11.0625,36.8125,7.379139,-3.125,0.002724723
45755.6819,11.25,36.75,10.68007,-2.5625,0.002698249
45755.6844,11.5,36.5625,14.49178,-2.1875,0.00270915
45755.6869,11.1875,36.4375,18.38753,-2.75,0.002776114
45755.6894,11.0,36.375,21.95757,-2.6875,0.002919385
45755.6919,11.25,36.3125,24.89814,-2.875,0.002998808
45755.6944,11.375,36.1875,27.05945,-2.8125,0.002969219
45755.6969,11.5625,35.9375,28.44977,-2.875,0.002933401
45755.6994,11.5,35.6875,29.20814,-2.6875,0.002883567
45755.7019,11.25,35.625,29.56124,-3.4375,0.002849307
45755.7044,11.3125,35.75,29.77673,-3.5625,0.002900698
45755.7069,11.0625,35.4375,30.11722,-3.125,0.002883567
45755.7094,11.125,35.375,30.79599,-3.0625,0.00284152
45755.7119,11.3125,35.3125,31.93681,-3.5625,0.00280103
45755.7144,11.375,35.1875,33.54632,-3.4375,0.002758983
45755.7169,11.1875,35.125,35.51094,-2.3125,0.002760541
45755.7194,10.9375,34.9375,37.62605,-2.4375,0.002785457
45755.7219,10.9375,34.6875,39.65501,-1.875,0.002769884
45755.7244,10.9375,34.6875,41.40111,-2.4375,0.002746525
45755.7269,11.25,34.625,42.76702,-2.875,0.002757426
45755.7294,11.125,34.375,43.77869,-2.8125,0.002758983
45755.7319,10.9375,34.25,44.5639,-2.8125,0.002758983
45755.7344,10.9375,34.25,45.2937,-2.375,0.002796358
45755.7369,10.9375,34.0625,46.11143,-2.9375,0.002732509
45755.7394,10.875,34.0,47.07962,-2.5,0.002706035
45755.7419,11.0,34.125,48.16538,-2.5625,0.002754311
45755.7444,10.9375,33.9375,49.26711,-2.375,0.002797916
45755.7469,10.8125,33.6875,50.26743,-2.0625,0.002772999
45755.7494,10.8125,33.6875,51.08694,-2.0,0.002687347
45755.7519,10.9375,33.625,51.71534,-2.4375,0.002715379
45755.7544,11.0625,33.4375,52.2091,-1.9375,0.002730952
45755.7569,11.1875,33.375,52.66121,-2.0625,0.002755869
45755.7594,10.9375,33.375,53.16074,-2.0625,0.002787015
45755.7619,10.8125,33.125,53.76122,-2.375,0.002749639
45755.7644,10.75,33.0,54.47014,-2.5,0.002744968
45755.7669,10.9375,32.875,55.25995,-2.375,0.002790129
45755.7694,11.125,32.9375,56.09024,-2.5,0.002821275
45755.7719,11.25,32.8125,56.9276,-2.125,0.002849307
45755.7744,11.0,32.5,57.75414,-2.375,0.002872666
45755.7769,11.0,32.5,58.56307,-2.375,0.002955203
45755.7794,11.125,32.375,59.348,-2.625,0.00302061
45755.7819,11.25,32.375,60.09515,-2.875,0.003036183
45755.7844,11.25,32.1875,60.78385,-2.75,0.003039297
45755.7869,11.25,32.125,61.39526,-2.875,0.00307823
45755.7894,11.0625,31.875,61.92276,-2.375,0.003124949
45755.7919,11.125,31.6875,62.37698,-2.375,0.003142079
45755.7944,11.375,31.875,62.78104,-2.5,0.003140522
45755.7969,11.5,31.5625,63.15792,-2.875,0.003090688
45755.7994,11.3125,31.5625,63.51709,-2.4375,0.003096917
45755.8019,11.1875,31.5,63.84795,-2.625,0.003137407
45755.8044,11.0625,31.4375,64.12481,-2.8125,0.003142079
45755.8069,11.0625,31.375,64.32118,-3.0625,0.003143636
45755.8094,11.4375,31.3125,64.42604,-2.9375,0.003148308
45755.8119,11.625,31.375,64.45293,-3.3125,0.003168553
45755.8144,11.5,31.375,64.43642,-3.125,0.003202814
45755.8169,11.5,31.5,64.41719,-3.0625,0.003182569
45755.8194,11.4375,31.75,64.42296,-2.4375,0.003179454
45755.8219,11.25,31.9375,64.45541,-2.25,0.003182569
45755.8244,11.4375,32.5,64.48992,-2.0625,0.003177897
45755.8269,11.375,33.1875,64.48874,-2.1875,0.003166996
45755.8294,11.5,34.375,64.42061,-2.5,0.003132735
45755.8319,11.4375,35.8125,64.27691,-2.75,0.003084459
45755.8344,11.4375,37.3125,64.07569,-2.8125,0.003033068
45755.8369,11.4375,38.75,63.85169,-2.6875,0.003017495
45755.8394,11.3125,39.75,63.6382,-2.625,0.002991021
45755.8419,11.5,40.375,63.4507,-2.4375,0.002952089
45755.8444,11.3125,40.9375,63.28153,-2.8125,0.002928729
45755.8469,11.375,41.5,63.10848,-2.9375,0.002908484
45755.8494,11.4375,42.1875,62.91161,-2.75,0.002902255
45755.8519,11.4375,42.6875,62.68775,-2.625,0.002883567
45755.8544,11.5,43.375,62.45281,-3.0,0.002874223
45755.8569,11.4375,43.875,62.22905,-2.625,0.002867994
45755.8594,11.4375,44.5,62.0238,-2.3125,0.002857093
45755.8619,11.0625,45.125,61.81286,-2.9375,0.002863322
45755.8644,11.0625,46.0,61.54113,-3.125,0.002846192
45755.8669,11.25,46.8125,61.14447,-3.0,0.002822833
45755.8694,11.375,47.5,60.58486,-3.1875,0.002819718
45755.8719,11.3125,48.375,59.881,-2.6875,0.002813489
45755.8744,11.25,48.75,59.11537,-2.1875,0.002835291
45755.8769,11.1875,49.8125,58.40857,-2.25,0.002808817
45755.8794,10.875,50.375,57.86682,-2.125,0.002768327
45755.8819,10.9375,51.0625,57.52364,-2.25,0.002744968
45755.8844,11.0625,51.8125,57.30267,-2.375,0.002755869
45755.8869,11.0625,52.5,57.021,-2.0625,0.002782343
45755.8894,11.1875,53.5625,56.43618,-2.5,0.002755869
45755.8919,11.125,54.25,55.31972,-2.875,0.002730952
45755.8944,10.9375,54.875,53.52783,-2.75,0.002735624
45755.8969,10.8125,55.625,51.04042,-2.4375,0.002730952
45755.8994,10.8125,56.4375,47.95425,-1.8125,0.00274341
45755.9019,11.125,57.375,44.43672,-1.6875,0.002707592
45755.9044,11.0625,58.3125,40.66384,-2.25,0.002690462
45755.9069,10.9375,59.125,36.77177,-2.125,0.002712264
